compute_time,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,,stalled-cycles-backend,stalled-cycles-frontend,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-prefetches,L1-icache-load-misses,L1-icache-loads,L1-icache-prefetches,LLC-load-misses,LLC-loads,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,iTLB-load-misses,iTLB-loads,msr/aperf/,msr/mperf/,msr/tsc/,size,run_time,benchmark,run_id,program,threads,host_cpu_user,host_cpu_system,host_cpu_idle,host_memused,speed_up,hostname,Architecture,CPU op-mode(s),Byte Order,CPU(s),On-line CPU(s) list,Thread(s) per core,Core(s) per socket,Socket(s),NUMA node(s),Vendor ID,CPU family,Model,Model name,Stepping,CPU MHz,BogoMIPS,Virtualization,L1d cache,L1i cache,L2 cache,L3 cache,NUMA node0 CPU(s),NUMA node1 CPU(s),NUMA node2 CPU(s),NUMA node3 CPU(s),NUMA node4 CPU(s),NUMA node5 CPU(s),NUMA node6 CPU(s),NUMA node7 CPU(s),total_memory
0.39740000000000003,674012805.0,16857288.0,13904650.0,101936994.0,5166901630.0,3480442710.0,,1688429597.0,1217499550.0,0.0,0.0,5286.0,2253.89,1586.0,0.0,0.0,0.0,135122.0,135123.0,2260.52,52222442.0,1656872620.0,4434.0,45847163.0,36516334.0,1345072935.0,23690136.0,14030459.0,100783739.0,22218545.0,17493759.0,630126815.0,829876.0,1608883733.0,305245.0,1358085958.0,5355771065.0,4711418612.0,4710007261.0,simsmall,2024-04-14 17:01:16.865505,parsec,streamcluster_simsmall_t1_crunchy5,streamcluster,1,0.02,0.01,99.97,3.37,1.0,crunchy5,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.137,4200.27,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
0.2912,677211526.0,17439468.0,15242211.0,106831701.0,5445327518.0,3584484218.0,,1847744439.0,1181035379.0,0.0,0.0,5683.0,2369.25,1606.0,0.0,0.0,0.0,135220.0,135221.0,2375.93,52732519.0,1727312599.0,3705.0,43701054.0,35143201.0,1373654142.0,23985243.0,14439995.0,102101040.0,23152058.0,18219801.0,659251488.0,828973.0,1683549123.0,314368.0,1385114439.0,5627204374.0,4953042841.0,4951896091.0,simsmall,2024-04-14 17:01:44.018017,parsec,streamcluster_simsmall_t2_crunchy5,streamcluster,2,0.01,0.01,99.98,3.37,1.3646978021978022,crunchy5,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.137,4200.27,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
0.296,793291206.0,19407664.0,16146720.0,106894625.0,6905468625.0,4224776161.0,,2679511905.0,1250770479.0,0.0,0.0,7728.0,2996.05,1600.0,0.0,0.0,0.0,135105.0,135106.0,3004.04,52157498.0,2059847524.0,4041.0,45648323.0,36203767.0,1558703507.0,24294245.0,15777404.0,106497752.0,24318535.0,19530795.0,774451114.0,875669.0,1954700711.0,331888.0,1577680557.0,7110583798.0,6263860712.0,6262318012.0,simsmall,2024-04-14 17:02:10.733981,parsec,streamcluster_simsmall_t4_crunchy5,streamcluster,4,0.02,0.02,99.96,3.37,1.3425675675675677,crunchy5,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.137,4200.27,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
0.5682,1628598911.0,24041765.0,18533513.0,124342293.0,13899678633.0,8013926038.0,,7500798577.0,1918730992.0,0.0,0.0,20290.0,5998.05,1621.0,0.0,0.0,0.0,135206.0,135207.0,6014.78,64535804.0,3886683451.0,5559.0,50917624.0,41459894.0,2602551917.0,23591533.0,17800904.0,120708383.0,25457013.0,23485156.0,1653769696.0,843116.0,3865739612.0,312111.0,2550891503.0,14288271027.0,12530073775.0,12525836855.0,simsmall,2024-04-14 17:02:37.473080,parsec,streamcluster_simsmall_t8_crunchy5,streamcluster,8,0.03,0.03,99.95,3.37,0.6994016191481872,crunchy5,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.137,4200.27,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
1.0446000000000002,3607683137.0,37402394.0,24498968.0,175563402.0,39620090254.0,16506925334.0,,24624041703.0,4214190191.0,0.0,0.0,62419.0,17015.79,1680.0,0.0,0.0,0.0,135168.0,135170.0,17061.6,96818086.0,8498019397.0,8274.0,70668448.0,58965403.0,5158505162.0,23798626.0,23931633.0,168712647.0,34412756.0,38386808.0,3601499031.0,937797.0,8479801847.0,319257.0,5023959509.0,40599017643.0,35539253595.0,35526902361.0,simsmall,2024-04-14 17:03:05.753262,parsec,streamcluster_simsmall_t16_crunchy5,streamcluster,16,0.03,0.03,99.94,3.37,0.38043270151254066,crunchy5,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.137,4200.27,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
3.4321999999999995,16366604630.0,107395274.0,55214848.0,420683747.0,226331304527.0,71037181954.0,,130542416726.0,20040473765.0,0.0,0.0,281650.0,96863.93,2556.0,0.0,0.0,0.0,135644.0,135645.0,97066.76,247079858.0,40670535987.0,7986.0,167153473.0,144807637.0,20765130537.0,24762112.0,55518590.0,420413076.0,70305683.0,106290452.0,16282116384.0,1205146.0,40632971711.0,334987.0,20496568115.0,231493462529.0,202527551977.0,202474324069.0,simsmall,2024-04-14 17:03:36.817183,parsec,streamcluster_simsmall_t32_crunchy5,streamcluster,32,0.02,0.02,99.96,3.37,0.11578579336868483,crunchy5,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.137,4200.27,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
42.9474,104748048639.0,721719312.0,927786467.0,2756744718.0,1502664868809.0,469123855569.0,,655312149991.0,138186938404.0,0.0,0.0,2052839.0,647491.67,22683.0,0.0,0.0,0.0,137722.0,137724.0,649717.41,1453529772.0,224043516013.0,104175.0,1026085875.0,1013948103.0,130668290354.0,24291426.0,932375541.0,2739393742.0,1272924939.0,709300431.0,104528064863.0,6765020.0,223983137315.0,650548.0,130100132246.0,1545056511411.0,1351736169579.0,1351566706319.0,simsmall,2024-04-14 17:04:19.840814,parsec,streamcluster_simsmall_t64_crunchy5,streamcluster,64,0.02,0.02,99.96,3.35,0.00925317947070137,crunchy5,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.137,4200.27,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
