compute_time,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,,ref-cycles,stalled-cycles-backend,stalled-cycles-frontend,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-prefetches,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,L1-icache-loads,LLC-load-misses,LLC-loads,LLC-prefetch-misses,LLC-prefetches,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,node-load-misses,node-loads,node-prefetch-misses,node-prefetches,node-store-misses,node-stores,mem-loads,msr/aperf/,msr/mperf/,msr/smi/,msr/tsc/,uncore/clockticks/,uncore/qhl_request_ioh_reads/,uncore/qhl_request_ioh_writes/,uncore/qhl_request_local_reads/,uncore/qhl_request_local_writes/,uncore/qhl_request_remote_reads/,uncore/qhl_request_remote_writes/,uncore/qmc_normal_reads_any/,uncore/qmc_writes_full_any/,cache_lock_cycles.l1d,cache_lock_cycles.l1d_l2,l1d.m_evict,l1d.m_repl,l1d.m_snoop_evict,l1d.repl,l1d_cache_prefetch_lock_fb_hit,l1d_prefetch.miss,l1d_prefetch.requests,l1d_prefetch.triggers,l1d_wb_l2.e_state,l1d_wb_l2.i_state,l1d_wb_l2.m_state,l1d_wb_l2.mesi,l1d_wb_l2.s_state,l2_data_rqsts.any,l2_data_rqsts.demand.e_state,l2_data_rqsts.demand.i_state,l2_data_rqsts.demand.m_state,l2_data_rqsts.demand.mesi,l2_data_rqsts.demand.s_state,l2_data_rqsts.prefetch.e_state,l2_data_rqsts.prefetch.i_state,l2_data_rqsts.prefetch.m_state,l2_data_rqsts.prefetch.mesi,l2_data_rqsts.prefetch.s_state,l2_lines_in.any,l2_lines_in.e_state,l2_lines_in.s_state,l2_lines_out.any,l2_lines_out.demand_clean,l2_lines_out.demand_dirty,l2_lines_out.prefetch_clean,l2_lines_out.prefetch_dirty,l2_rqsts.ifetch_hit,l2_rqsts.ifetch_miss,l2_rqsts.ifetches,l2_rqsts.ld_hit,l2_rqsts.ld_miss,l2_rqsts.loads,l2_rqsts.miss,l2_rqsts.prefetch_hit,l2_rqsts.prefetch_miss,l2_rqsts.prefetches,l2_rqsts.references,l2_rqsts.rfo_hit,l2_rqsts.rfo_miss,l2_rqsts.rfos,l2_transactions.any,l2_transactions.fill,l2_transactions.ifetch,l2_transactions.l1d_wb,l2_transactions.load,l2_transactions.prefetch,l2_transactions.rfo,l2_transactions.wb,l2_write.lock.e_state,l2_write.lock.hit,l2_write.lock.i_state,l2_write.lock.m_state,l2_write.lock.mesi,l2_write.lock.s_state,l2_write.rfo.hit,l2_write.rfo.i_state,l2_write.rfo.m_state,l2_write.rfo.mesi,l2_write.rfo.s_state,longest_lat_cache.miss,longest_lat_cache.reference,mem_inst_retired.latency_above_threshold_0,mem_inst_retired.latency_above_threshold_1024,mem_inst_retired.latency_above_threshold_128,mem_inst_retired.latency_above_threshold_16,mem_inst_retired.latency_above_threshold_16384,mem_inst_retired.latency_above_threshold_2048,mem_inst_retired.latency_above_threshold_256,mem_inst_retired.latency_above_threshold_32,mem_inst_retired.latency_above_threshold_32768,mem_inst_retired.latency_above_threshold_4,mem_inst_retired.latency_above_threshold_4096,mem_inst_retired.latency_above_threshold_512,mem_inst_retired.latency_above_threshold_64,mem_inst_retired.latency_above_threshold_8,mem_inst_retired.latency_above_threshold_8192,mem_inst_retired.loads,mem_inst_retired.stores,store_blocks.at_ret,store_blocks.l1d_block,size,run_time,benchmark,run_id,program,threads,host_cpu_user,host_cpu_system,host_cpu_idle,host_memused,speed_up,hostname,Architecture,CPU op-mode(s),Byte Order,CPU(s),On-line CPU(s) list,Thread(s) per core,Core(s) per socket,Socket(s),NUMA node(s),Vendor ID,CPU family,Model,Model name,Stepping,CPU MHz,BogoMIPS,Virtualization,L1d cache,L1i cache,L2 cache,L3 cache,NUMA node0 CPU(s),NUMA node1 CPU(s),total_memory
2.039,1300829210,41574783,10500503,62577945,8341646873,7143930060,,7676570086,2760857576,4970378012,0,0,3050,3100.41,592,0,0,0,143751,143751,3104.72,68340050,2258374840,4396554,2878323,10260130,1441557050,78711504,3273246636,5254221,33554832,557164,4180844,3447873,28138816,1440203491,1209435772,13207279,2089439766,740146,1350159059,1380083,6414274069,1077511,4865942,63902,773639,542659,3257465,0,8427950590,7799415290,0,7815349793,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,206458165,0,20358191,10605937,22465108,72853911,805858,3832087,12217846,11575527,11667295,5833511,4306854,21061253,0,61559012,11638001,35244700,3718696,56540951,5618838,442180,3972433,157384,4978470,467378,71875572,41561158,30636743,62182616,46255208,8615878,6799149,736091,39399444,15773887,54800164,20971164,34988919,56398478,76909614,4156635,12080879,15402356,141178611,2985716,11810743,14331876,261741937,64062169,59142945,20463021,55273421,15695207,13853441,8523049,513,23117,71135,9459,94927,16945,2398632,11098889,2011511,13817179,296623,11973887,57768786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2263571937,1513391465,15108050,19544438,simsmall,2024-04-14 02:28:47.756597,parsec,canneal_simsmall_t1_crackle1,canneal,1,0.1,0.1,99.71,10.04,1.0,crackle1,x86_64,"32-bit, 64-bit",Little Endian,16,0-15,2,4,2,2,GenuineIntel,6,44,Intel(R) Xeon(R) CPU           E5630  @ 2.53GHz,2,2527.191,5054.38,VT-x,32K,32K,256K,12288K,"0,2,4,6,8,10,12,14","1,3,5,7,9,11,13,15",64 GiB
1.9149999999999998,1311045121,41212070,10544030,60351946,8547979980,7228292858,,7838043272,2915981696,5108254461,0,0,3093,3157.27,595,0,0,0,143746,143746,3161.58,68457875,2271538424,3911445,3961027,10438788,1425972068,87284115,3191787559,5044714,34136832,514216,4419711,2743451,27445189,1468686506,1238036388,13960170,2072308120,753875,1334985751,1396341,6373736893,1166366,4741976,80626,700103,418176,2341071,0,8581010239,7942180751,0,7958935482,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,210851615,0,21958991,9830436,21548589,70881501,1428110,4045711,12435703,11959093,11463876,5501371,4516277,21427791,0,61790555,10492083,34919555,3450755,55903413,6570561,693245,4684957,151070,4686867,450450,69588927,35285610,34785160,63025790,46338274,8834287,7028103,808001,42867306,15032885,57199309,21168315,35086839,56520484,74125278,3540945,10440291,15177700,147351422,2423017,11638207,13329322,245918016,58961645,60661315,20757826,53449769,16016825,14166518,8609184,692,24712,67771,11016,93463,12328,2610269,10380001,2038341,13073139,278640,11413576,64744791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2269567089,1528572200,15627845,20209574,simsmall,2024-04-14 02:29:21.290609,parsec,canneal_simsmall_t2_crackle1,canneal,2,0.02,0.04,99.85,10.04,1.0647519582245433,crackle1,x86_64,"32-bit, 64-bit",Little Endian,16,0-15,2,4,2,2,GenuineIntel,6,44,Intel(R) Xeon(R) CPU           E5630  @ 2.53GHz,2,2527.191,5054.38,VT-x,32K,32K,256K,12288K,"0,2,4,6,8,10,12,14","1,3,5,7,9,11,13,15",64 GiB
1.7533999999999998,1293189770,40648862,10351633,58527225,8551154641,7304904136,,7854356766,2943025917,5094389554,0,0,3184,3164.20,613,0,0,0,144002,144002,3168.56,67750903,2288923291,3007081,4216981,11190626,1415862394,90288297,3279553120,5143328,35792511,1008016,5027865,2877988,28833438,1472360806,1217844909,14436571,2055907937,880140,1284088533,1620465,6200069999,1230384,4884846,78730,610523,360396,2667632,0,8599269149,7957179118,0,7976340844,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,212029340,0,22612788,10342282,19949838,70096436,1790681,3747788,11067038,11839305,10821239,5668038,4010201,20690789,0,60724956,11557409,35240665,3127345,56219568,5892633,598454,3907197,152512,4747499,474405,69665517,36423970,32042674,63655448,47902040,8742493,8008290,832459,42576303,16556620,59508486,21866858,35609371,57158952,75140270,3648533,10275403,13959443,140338163,2433448,11112498,13729856,262948673,63706742,61114838,21034297,55655886,16030777,15553178,8263385,868,27654,70260,9192,90958,9514,2700463,9320391,2015330,12860708,220410,11084821,60926871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2263617810,1502822036,17012804,23378601,simsmall,2024-04-14 02:29:54.532880,parsec,canneal_simsmall_t4_crackle1,canneal,4,0.06,0.04,99.81,10.02,1.1628835405497893,crackle1,x86_64,"32-bit, 64-bit",Little Endian,16,0-15,2,4,2,2,GenuineIntel,6,44,Intel(R) Xeon(R) CPU           E5630  @ 2.53GHz,2,2527.191,5054.38,VT-x,32K,32K,256K,12288K,"0,2,4,6,8,10,12,14","1,3,5,7,9,11,13,15",64 GiB
1.7464,1450597432,47043826,8706883,59001528,8629555777,7658111511,,7897765689,2828311705,4959454530,0,0,3367,3184.30,622,0,0,0,143753,143753,3188.69,67541540,2305235535,3402886,3467013,11406376,1441000303,92000608,3291180494,5497423,35463054,875442,4682965,3702833,27905046,1381881136,1182123540,13925029,2084185767,801789,1326002778,1491131,6338493736,1181582,4594067,61733,682630,313086,3043317,0,8611918615,8011145905,0,8027335378,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,242067150,0,20537576,8982482,20439819,71245456,2132501,4091759,11070255,11247801,11366229,5195171,4037992,20597733,0,59392522,10330898,35416691,3321525,55264234,5674606,507295,3773786,179735,5150516,453451,72666736,37609903,33779420,62686452,46447702,9312716,6787749,781110,42253700,15106391,59641227,22008874,35827212,58772990,76046771,3551728,10839959,15014754,152862410,2635489,11767304,14243549,279851721,64835600,66086290,21414894,55045216,17022898,14970690,8353717,1004,29548,81092,11737,87101,17176,3269901,10009043,2209321,13228275,320012,10571757,59681945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2315921522,1604911205,13348329,17883351,simsmall,2024-04-14 02:30:26.661802,parsec,canneal_simsmall_t8_crackle1,canneal,8,0.06,0.04,99.85,10.02,1.1675446633073754,crackle1,x86_64,"32-bit, 64-bit",Little Endian,16,0-15,2,4,2,2,GenuineIntel,6,44,Intel(R) Xeon(R) CPU           E5630  @ 2.53GHz,2,2527.191,5054.38,VT-x,32K,32K,256K,12288K,"0,2,4,6,8,10,12,14","1,3,5,7,9,11,13,15",64 GiB
1.6759999999999997,1338411424,42537800,12104892,61726910,8954581053,7112434380,,8309324837,2936010670,5654099891,0,0,3816,3362.47,615,0,0,0,143783,143783,3367.23,66780205,2234893539,3333013,3994775,11391081,1404623704,86483828,3331630728,4954739,35144527,785234,5157201,2646277,27123407,1469739437,1234271340,14355845,2108850526,753555,1314508704,1347264,6101503515,814713,4897628,105249,679913,331150,2640751,0,9057865689,8457985742,0,8475513065,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,296060997,0,21448504,11697986,22223577,73871041,802941,3091481,10659251,11390271,11080142,6399781,4005498,20755493,0,66197660,12943056,35467683,4219965,58749819,6003250,663096,5099434,212494,6982351,526139,80068104,40624401,38333413,67666470,50304785,8079525,7356618,751907,43362580,16227410,63673627,23445079,37267537,59678920,75195660,3723825,11740532,16791966,158609095,2602843,13989637,16369346,294958293,67816424,68395929,21927385,59599250,18298801,15317954,8950753,841,31506,221553,14282,260749,16477,2915531,10690357,2521839,13453450,289806,10814336,59584672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2244689330,1515271768,13680149,25030806,simsmall,2024-04-14 02:30:58.932107,parsec,canneal_simsmall_t16_crackle1,canneal,16,1.15,1.92,96.85,10.05,1.216587112171838,crackle1,x86_64,"32-bit, 64-bit",Little Endian,16,0-15,2,4,2,2,GenuineIntel,6,44,Intel(R) Xeon(R) CPU           E5630  @ 2.53GHz,2,2527.191,5054.38,VT-x,32K,32K,256K,12288K,"0,2,4,6,8,10,12,14","1,3,5,7,9,11,13,15",64 GiB
1.6822,1251066442,37938691,14222899,60755283,8800898006,6572087494,,8215077469,2805572717,5754164666,0,0,4802,3344.90,969,0,0,0,143946,143946,3350.50,65636627,2170633443,3261548,3957242,10311416,1375932230,79383489,3214834603,5004640,35066839,762772,5192591,3857530,29378935,1457094186,1262057774,15228890,2086951117,901966,1400432607,1687156,6995584793,128808,5287736,113980,1233039,150157,3079277,0,8983334335,8407461174,0,8427101309,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,187114663,0,23921340,12702526,23058861,77051018,510586,3229058,12060223,11933441,10571793,6972339,4777554,22106502,0,70129949,14492985,37257285,4604875,62276807,6593866,884822,7147264,173412,9224565,590942,81294225,42784156,37650849,69536441,52223596,8045217,8516624,962141,50717568,19409573,68850866,25678788,37720574,63133445,81397703,4239006,13675088,19356827,176820849,2629931,13754551,15339116,286990816,65884956,74553115,23036042,60815565,19883858,15901800,8177028,472,25838,25599,9683,49209,12814,3433464,8981379,2137160,13802707,249673,12095635,66027030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2268352859,1510589933,14641650,27118810,simsmall,2024-04-14 02:31:30.703251,parsec,canneal_simsmall_t32_crackle1,canneal,32,0.04,0.06,99.81,10.03,1.212103198192843,crackle1,x86_64,"32-bit, 64-bit",Little Endian,16,0-15,2,4,2,2,GenuineIntel,6,44,Intel(R) Xeon(R) CPU           E5630  @ 2.53GHz,2,2527.191,5054.38,VT-x,32K,32K,256K,12288K,"0,2,4,6,8,10,12,14","1,3,5,7,9,11,13,15",64 GiB
1.8236,1403466382,45252415,10838442,63421651,9259006491,7312774558,,8561788988,3020504509,5804495478,0,0,6705,3490.97,1191,0,0,0,143994,143994,3498.22,68691648,2245642023,2930203,4547457,12042293,1414574107,87268004,3489283073,5191453,35990333,608222,5182897,4133615,31820920,1723209307,1402925918,15986198,2177070567,1054760,1445143506,2125819,6973902578,1516285,4521316,255281,809402,415718,2622561,0,9362130034,8769911054,0,8788641502,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,170101387,0,25015562,11716597,23610469,76935722,1550305,3678407,10979091,11406376,11734282,7133658,4816043,23710145,0,67587309,12826581,37032900,3831041,58981386,6081999,521167,4473352,150994,6371189,547992,79774713,44365076,35582922,70942855,51343258,9603916,8677026,866394,48849862,18544160,69456460,25271840,39493655,64760651,82266803,4201915,12175500,16828297,172343470,2659614,13409468,16712839,324171808,75599515,77040262,24017739,62170210,20720280,15974079,8190857,703,31853,43896,11238,80235,22496,3378418,10244846,2700641,13984135,312183,11912798,67572117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2356428000,1584162322,14600436,25227165,simsmall,2024-04-14 02:32:02.738875,parsec,canneal_simsmall_t64_crackle1,canneal,64,0.04,0.02,99.9,10.03,1.1181180083351612,crackle1,x86_64,"32-bit, 64-bit",Little Endian,16,0-15,2,4,2,2,GenuineIntel,6,44,Intel(R) Xeon(R) CPU           E5630  @ 2.53GHz,2,2527.191,5054.38,VT-x,32K,32K,256K,12288K,"0,2,4,6,8,10,12,14","1,3,5,7,9,11,13,15",64 GiB
1.9966000000000002,1324388184,42326396,13506881,67741681,9072871584,6360747014,,8487715723,3168216592,6075730588,0,0,10776,3578.75,1354,0,0,0,144285,144285,3591.17,69401307,2049291711,3170829,3697691,10795931,1356034092,82813940,3233401288,6123422,36766956,914011,5581552,3830686,30812991,1778874726,1502292313,16665813,2417638015,966900,1525754175,2091400,7280772050,896649,5348625,117851,1235812,410260,3634350,0,9546255590,8971370439,0,8987144553,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,216418307,0,25195842,14467088,26111014,85498761,990104,3910686,12810528,13183114,11865007,8358912,5281868,25990983,0,75377199,15450452,39681024,4865772,67381162,6814094,683754,5566084,204994,7123191,639160,88199764,48788331,37629667,75206468,54945404,9345255,9967123,969514,48599433,19507631,70139857,24702446,40325683,65384686,84904060,4178656,13323062,18166603,174089877,2801054,13901616,17120845,321476851,75347917,80209919,25147956,66400497,21195745,16885886,8775049,697,36061,44269,13005,75622,20347,3169542,12037718,2623665,15988766,322918,14580604,75153830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2229319556,1497839046,14960958,28252276,simsmall,2024-04-14 02:32:35.419792,parsec,canneal_simsmall_t128_crackle1,canneal,128,0.06,0.04,99.81,10.03,1.021236101372333,crackle1,x86_64,"32-bit, 64-bit",Little Endian,16,0-15,2,4,2,2,GenuineIntel,6,44,Intel(R) Xeon(R) CPU           E5630  @ 2.53GHz,2,2527.191,5054.38,VT-x,32K,32K,256K,12288K,"0,2,4,6,8,10,12,14","1,3,5,7,9,11,13,15",64 GiB
