compute_time,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,,stalled-cycles-backend,stalled-cycles-frontend,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-prefetches,L1-icache-load-misses,L1-icache-loads,L1-icache-prefetches,LLC-load-misses,LLC-loads,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,iTLB-load-misses,iTLB-loads,msr/aperf/,msr/mperf/,msr/tsc/,size,run_id,program,threads,hostname,host_cpu_user,host_cpu_system,host_cpu_idle,host_memused,speed_up
0.107904,3979885587.0,26039832.0,8067031.0,54849635.0,19418704390.0,15980460344.0,,3947922459.0,2174778218.0,0.0,0.0,1133.0,8433.6,262.0,0.0,0.0,0.0,4078.0,4078.0,8435.46,21109743.0,6429074683.0,3930.0,14088843.0,7701038.0,4500016972.0,37300.0,7731268.0,45069414.0,11152907.0,25515888.0,3895114462.0,1798801.0,6366252911.0,6506.0,4499514814.0,20017724909.0,17696564098.0,17704695976.0,U,"bfs_U_t1_crunchy1.cims.nyu.edu
",bfs,1,crunchy1.cims.nyu.edu,0.04,0.08,99.88,2.42,1.0
0.102564,3872559922.0,22563348.0,7497708.0,45842689.0,19336820492.0,15903745414.0,,3735500409.0,2150707125.0,0.0,0.0,1151.0,8418.86,279.0,0.0,0.0,0.0,4871.0,4871.0,8420.78,21892677.0,6672704419.0,4911.0,15283195.0,5821394.0,4654764168.0,51160.0,9092077.0,45103080.0,11427003.0,22496997.0,3819788604.0,1689297.0,6291280772.0,5928.0,4357459200.0,19975867921.0,17664587186.0,17673019769.0,U,"bfs_U_t2_crunchy1.cims.nyu.edu
",bfs,2,crunchy1.cims.nyu.edu,0.04,0.07,99.9,2.43,1.052065052065052
0.107543,3805261279.0,25474036.0,7891828.0,53171060.0,18544876071.0,15728801496.0,,3807432494.0,2113957240.0,0.0,0.0,973.0,8029.69,202.0,0.0,0.0,0.0,4670.0,4670.0,8031.34,22754785.0,6186877145.0,4918.0,13873907.0,5596371.0,4453961777.0,44278.0,8218071.0,48084891.0,11853198.0,24519013.0,3739266276.0,1994140.0,6172337006.0,6212.0,4377081646.0,19098156994.0,16850262354.0,16856582233.0,U,"bfs_U_t4_crunchy1.cims.nyu.edu
",bfs,4,crunchy1.cims.nyu.edu,0.03,0.02,99.95,2.44,1.0033567968161572
0.106799,4012305108.0,25108744.0,8386610.0,69762065.0,18711253319.0,15901672303.0,,3994503612.0,2113996092.0,0.0,0.0,1080.0,8090.52,218.0,0.0,0.0,0.0,3923.0,3923.0,8092.38,37201913.0,6156664231.0,4681.0,14407273.0,5018499.0,4439825810.0,28947.0,7574319.0,62402979.0,11845875.0,24040470.0,3958426008.0,2052295.0,6312533980.0,7531.0,4559080247.0,19237061526.0,16976980045.0,16983601357.0,U,"bfs_U_t8_crunchy1.cims.nyu.edu
",bfs,8,crunchy1.cims.nyu.edu,0.05,0.05,99.9,2.44,1.01034653882527
0.098241,3758708432.0,25609854.0,7982588.0,64327052.0,18749800559.0,15415734490.0,,3956596280.0,2057143814.0,0.0,0.0,1023.0,8126.78,217.0,0.0,0.0,0.0,3914.0,3914.0,8128.62,30871430.0,6320221611.0,5441.0,13964592.0,8023379.0,4551860273.0,32045.0,10164488.0,62139533.0,13835347.0,26517834.0,3775244530.0,1711539.0,6048090301.0,5997.0,4222299388.0,19331212072.0,17054068688.0,17060234124.0,U,"bfs_U_t16_crunchy1.cims.nyu.edu
",bfs,16,crunchy1.cims.nyu.edu,0.04,0.04,99.92,2.44,1.098360155128714
0.106423,4078310171.0,25812822.0,9378096.0,59126370.0,19003997649.0,15624888994.0,,4249465849.0,2176796895.0,0.0,0.0,1028.0,8200.86,208.0,0.0,0.0,0.0,4288.0,4288.0,8202.53,24551031.0,6109292153.0,4626.0,13356155.0,5098650.0,4424703074.0,19329.0,5903129.0,48406501.0,10709768.0,24487697.0,4082165656.0,2191055.0,6544004909.0,7674.0,4696164438.0,19496894672.0,17209287494.0,17215805656.0,U,"bfs_U_t32_crunchy1.cims.nyu.edu
",bfs,32,crunchy1.cims.nyu.edu,0.02,0.01,99.97,2.44,1.0139161647388253
0.11012,3794453036.0,25112186.0,7556343.0,59286750.0,18702917316.0,15527110948.0,,3748307611.0,2221009252.0,0.0,0.0,1016.0,8115.86,232.0,0.0,0.0,0.0,3915.0,3915.0,8117.55,30857008.0,6287166486.0,4629.0,14276164.0,7389331.0,4550712330.0,32874.0,8228684.0,57212888.0,10741424.0,24413352.0,3816623957.0,2040571.0,6232270433.0,6390.0,4352173789.0,19287774016.0,17030856236.0,17037618144.0,U,"bfs_U_t64_crunchy1.cims.nyu.edu
",bfs,64,crunchy1.cims.nyu.edu,0.02,0.02,99.96,2.44,0.9798764983654196
0.108309,3934050424.0,24377495.0,7942093.0,48037395.0,19335622261.0,15187745549.0,,3871739233.0,2520378182.0,0.0,0.0,1062.0,8370.11,207.0,0.0,0.0,0.0,4244.0,4244.0,8371.85,19930782.0,6373807517.0,5389.0,14915989.0,5432985.0,4678232975.0,31143.0,8143673.0,46776795.0,12423667.0,24319313.0,3998354975.0,2709729.0,6510500248.0,7714.0,4511134811.0,19881336940.0,17563639539.0,17571194172.0,U,"bfs_U_t128_crunchy1.cims.nyu.edu
",bfs,128,crunchy1.cims.nyu.edu,0.02,0.02,99.96,2.44,0.9962606985569066
