compute_time,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,,stalled-cycles-backend,stalled-cycles-frontend,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-prefetches,L1-icache-load-misses,L1-icache-loads,L1-icache-prefetches,LLC-load-misses,LLC-loads,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,iTLB-load-misses,iTLB-loads,msr/aperf/,msr/mperf/,msr/tsc/,size,run_time,benchmark,run_id,program,threads,host_cpu_user,host_cpu_system,host_cpu_idle,host_memused,speed_up,hostname,Architecture,CPU op-mode(s),Byte Order,CPU(s),On-line CPU(s) list,Thread(s) per core,Core(s) per socket,Socket(s),NUMA node(s),Vendor ID,CPU family,Model,Model name,Stepping,CPU MHz,BogoMIPS,Virtualization,L1d cache,L1i cache,L2 cache,L3 cache,NUMA node0 CPU(s),NUMA node1 CPU(s),NUMA node2 CPU(s),NUMA node3 CPU(s),NUMA node4 CPU(s),NUMA node5 CPU(s),NUMA node6 CPU(s),NUMA node7 CPU(s),total_memory
0.5884,719170393.0,21395746.0,14617355.0,94385063.0,5732811808.0,3598332854.0,,2075657046.0,1286709187.0,0.0,0.0,5320.0,2485.57,1598.0,0.0,0.0,0.0,135795.0,135796.0,2492.22,39693319.0,1620906212.0,5551.0,38256226.0,40110083.0,1455549195.0,324604.0,14109792.0,83739418.0,20569245.0,21053513.0,698168209.0,826710.0,1618417016.0,312266.0,1453645829.0,5898859978.0,5198016748.0,5196794188.0,simmedium,2024-04-14 15:16:28.011348,parsec,blackscholes_simmedium_t1_crunchy5,blackscholes,1,0.03,0.04,99.94,3.15,1.0,crunchy5,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.137,4200.27,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
0.356,704318751.0,21475204.0,14572437.0,89866243.0,5819407896.0,3649956236.0,,1863542421.0,1197540224.0,0.0,0.0,5811.0,2556.85,1580.0,0.0,0.0,0.0,135889.0,135890.0,2563.53,36660060.0,1752241112.0,5289.0,37643051.0,38420678.0,1499733656.0,332493.0,14868251.0,88893457.0,22461973.0,21964814.0,687058961.0,884930.0,1639649886.0,335702.0,1477045346.0,6052655394.0,5347182158.0,5346135004.0,simmedium,2024-04-14 15:16:57.109063,parsec,blackscholes_simmedium_t2_crunchy5,blackscholes,2,0.02,0.02,99.96,3.15,1.6528089887640451,crunchy5,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.137,4200.27,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
0.23279999999999998,747783667.0,19901991.0,14809279.0,93352537.0,5814310284.0,3689929553.0,,1915008689.0,1251540219.0,0.0,0.0,6141.0,2544.47,1609.0,0.0,0.0,0.0,135850.0,135851.0,2551.22,37981773.0,1727376913.0,5504.0,37778487.0,37229453.0,1481234369.0,338036.0,14763120.0,88127797.0,21924397.0,19627574.0,742451898.0,865355.0,1700155465.0,305653.0,1492938137.0,6018316243.0,5321398629.0,5320223261.0,simmedium,2024-04-14 15:17:24.621478,parsec,blackscholes_simmedium_t4_crunchy5,blackscholes,4,0.02,0.02,99.96,3.14,2.5274914089347083,crunchy5,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.137,4200.27,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
0.196,655904436.0,19004536.0,14382626.0,90943340.0,5417370256.0,3350517421.0,,1905592696.0,1191049218.0,0.0,0.0,4971.0,2347.09,1595.0,0.0,0.0,0.0,135774.0,135776.0,2353.92,38459389.0,1604132623.0,4256.0,37204420.0,36497817.0,1368139845.0,325050.0,13679792.0,86669955.0,21616741.0,19766718.0,629883017.0,867405.0,1545016137.0,311803.0,1392006700.0,5588357206.0,4906726677.0,4905359585.0,simmedium,2024-04-14 15:17:51.438852,parsec,blackscholes_simmedium_t8_crunchy5,blackscholes,8,0.02,0.01,99.97,3.15,3.002040816326531,crunchy5,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.137,4200.27,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
0.1528,633247184.0,18813085.0,15074100.0,91511264.0,5449539016.0,3385304455.0,,1915821788.0,1124351810.0,0.0,0.0,5565.0,2377.87,1612.0,0.0,0.0,0.0,135860.0,135862.0,2384.5,36420463.0,1618948595.0,5806.0,36721634.0,36019506.0,1441812550.0,326085.0,14290673.0,88709169.0,23369712.0,18908204.0,650950041.0,933917.0,1587761383.0,326625.0,1370804452.0,5654443149.0,4971560105.0,4970206500.0,simmedium,2024-04-14 15:18:18.431928,parsec,blackscholes_simmedium_t16_crunchy5,blackscholes,16,0.02,0.01,99.97,3.15,3.8507853403141366,crunchy5,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.137,4200.27,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
0.0958,664114119.0,20042274.0,17693977.0,106892456.0,5552281641.0,3205592792.0,,1721132998.0,1345427472.0,0.0,0.0,5650.0,2427.37,1637.0,0.0,0.0,0.0,135849.0,135850.0,2434.17,40564038.0,1599405353.0,5994.0,36110008.0,30868378.0,1408252431.0,274922.0,13059876.0,80496070.0,20827489.0,17636729.0,685288392.0,865482.0,1635532123.0,325054.0,1416488965.0,5765139282.0,5074804048.0,5073804136.0,simmedium,2024-04-14 15:18:45.107872,parsec,blackscholes_simmedium_t32_crunchy5,blackscholes,32,0.03,0.02,99.95,3.15,6.1419624217119,crunchy5,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.137,4200.27,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
0.1366,672388741.0,21269587.0,18168023.0,104077761.0,5648009412.0,3387509736.0,,1758419603.0,1305216646.0,0.0,0.0,4864.0,2460.72,1555.0,0.0,0.0,0.0,135966.0,135967.0,2467.66,40036321.0,1598275690.0,6654.0,36229105.0,32209527.0,1396779473.0,307201.0,14356988.0,91108191.0,25000952.0,20532369.0,698290272.0,1036537.0,1610802345.0,384218.0,1471881291.0,5830019911.0,5143866435.0,5143563804.0,simmedium,2024-04-14 15:19:11.036111,parsec,blackscholes_simmedium_t64_crunchy5,blackscholes,64,0.01,0.02,99.97,3.15,4.307467057101025,crunchy5,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.137,4200.27,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
0.0994,661199647.0,18412305.0,15408650.0,96058692.0,5473400229.0,3243202009.0,,1680386521.0,1434567120.0,0.0,0.0,5099.0,2389.79,1696.0,0.0,0.0,0.0,136049.0,136050.0,2396.93,42621387.0,1598899262.0,5256.0,41632532.0,43224136.0,1441935261.0,382046.0,15803526.0,87677948.0,20783063.0,17022924.0,629420693.0,838710.0,1573120662.0,315993.0,1389748298.0,5694339293.0,4995302057.0,4993723724.0,simmedium,2024-04-14 15:19:37.539682,parsec,blackscholes_simmedium_t128_crunchy5,blackscholes,128,0.01,0.02,99.97,3.14,5.9195171026156945,crunchy5,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.137,4200.27,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
