compute_time,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,,ref-cycles,stalled-cycles-backend,stalled-cycles-frontend,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-prefetches,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,L1-icache-loads,LLC-load-misses,LLC-loads,LLC-prefetch-misses,LLC-prefetches,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,node-load-misses,node-loads,node-prefetch-misses,node-prefetches,node-store-misses,node-stores,mem-loads,msr/aperf/,msr/mperf/,msr/smi/,msr/tsc/,uncore/clockticks/,uncore/qhl_request_ioh_reads/,uncore/qhl_request_ioh_writes/,uncore/qhl_request_local_reads/,uncore/qhl_request_local_writes/,uncore/qhl_request_remote_reads/,uncore/qhl_request_remote_writes/,uncore/qmc_normal_reads_any/,uncore/qmc_writes_full_any/,cache_lock_cycles.l1d,cache_lock_cycles.l1d_l2,l1d.m_evict,l1d.m_repl,l1d.m_snoop_evict,l1d.repl,l1d_cache_prefetch_lock_fb_hit,l1d_prefetch.miss,l1d_prefetch.requests,l1d_prefetch.triggers,l1d_wb_l2.e_state,l1d_wb_l2.i_state,l1d_wb_l2.m_state,l1d_wb_l2.mesi,l1d_wb_l2.s_state,l2_data_rqsts.any,l2_data_rqsts.demand.e_state,l2_data_rqsts.demand.i_state,l2_data_rqsts.demand.m_state,l2_data_rqsts.demand.mesi,l2_data_rqsts.demand.s_state,l2_data_rqsts.prefetch.e_state,l2_data_rqsts.prefetch.i_state,l2_data_rqsts.prefetch.m_state,l2_data_rqsts.prefetch.mesi,l2_data_rqsts.prefetch.s_state,l2_lines_in.any,l2_lines_in.e_state,l2_lines_in.s_state,l2_lines_out.any,l2_lines_out.demand_clean,l2_lines_out.demand_dirty,l2_lines_out.prefetch_clean,l2_lines_out.prefetch_dirty,l2_rqsts.ifetch_hit,l2_rqsts.ifetch_miss,l2_rqsts.ifetches,l2_rqsts.ld_hit,l2_rqsts.ld_miss,l2_rqsts.loads,l2_rqsts.miss,l2_rqsts.prefetch_hit,l2_rqsts.prefetch_miss,l2_rqsts.prefetches,l2_rqsts.references,l2_rqsts.rfo_hit,l2_rqsts.rfo_miss,l2_rqsts.rfos,l2_transactions.any,l2_transactions.fill,l2_transactions.ifetch,l2_transactions.l1d_wb,l2_transactions.load,l2_transactions.prefetch,l2_transactions.rfo,l2_transactions.wb,l2_write.lock.e_state,l2_write.lock.hit,l2_write.lock.i_state,l2_write.lock.m_state,l2_write.lock.mesi,l2_write.lock.s_state,l2_write.rfo.hit,l2_write.rfo.i_state,l2_write.rfo.m_state,l2_write.rfo.mesi,l2_write.rfo.s_state,longest_lat_cache.miss,longest_lat_cache.reference,mem_inst_retired.latency_above_threshold_0,mem_inst_retired.latency_above_threshold_1024,mem_inst_retired.latency_above_threshold_128,mem_inst_retired.latency_above_threshold_16,mem_inst_retired.latency_above_threshold_16384,mem_inst_retired.latency_above_threshold_2048,mem_inst_retired.latency_above_threshold_256,mem_inst_retired.latency_above_threshold_32,mem_inst_retired.latency_above_threshold_32768,mem_inst_retired.latency_above_threshold_4,mem_inst_retired.latency_above_threshold_4096,mem_inst_retired.latency_above_threshold_512,mem_inst_retired.latency_above_threshold_64,mem_inst_retired.latency_above_threshold_8,mem_inst_retired.latency_above_threshold_8192,mem_inst_retired.loads,mem_inst_retired.stores,store_blocks.at_ret,store_blocks.l1d_block,size,run_time,benchmark,run_id,program,threads,host_cpu_user,host_cpu_system,host_cpu_idle,host_memused,speed_up,hostname,Architecture,CPU op-mode(s),Byte Order,CPU(s),On-line CPU(s) list,Thread(s) per core,Core(s) per socket,Socket(s),NUMA node(s),Vendor ID,CPU family,Model,Model name,Stepping,CPU MHz,BogoMIPS,Virtualization,L1d cache,L1i cache,L2 cache,L3 cache,NUMA node0 CPU(s),NUMA node1 CPU(s),total_memory
0.4258,668642628,25323798,7236473,34701909,3882918532,4432863714,,3639021043,1337394262,1925833851,0,0,3095,1471.52,595,0,0,0,137720,137720,1475.83,33638166,1098963561,1728692,5082413,10562031,482543657,68049422,1763119336,613075,11166831,631739,5929723,1810361,18051972,522482862,637659039,6316550,950698345,501622,384018535,1175817,3399933919,142427,513248,55097,194543,303300,1873372,0,3878586860,3681951463,0,3698889615,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,70419553,0,13967303,8802427,13243466,33523256,192105,2542174,16653832,16296828,4621504,5331718,3338164,13134679,0,31401745,3981005,11616503,3528666,22860484,3873095,1273892,5296342,354976,7193878,461433,42542664,14508563,28432739,34411859,23159031,2408597,8140914,772664,29129141,13925938,42843612,12671340,11988990,23341470,44601068,4081212,13859753,17608226,94299985,2588795,7737724,10952610,165617836,35884413,44250071,13755250,25815488,19367092,10189998,4328032,229,22386,8308,7363,34874,18513,2122745,7346198,1358118,9608507,193766,5564847,31975974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014234430,403710079,5035584,12397945,simsmall,2024-04-14 02:05:37.449102,parsec,fluidanimate_simsmall_t1_crackle1,fluidanimate,1,0.02,0.1,99.79,9.94,1.0,crackle1,x86_64,"32-bit, 64-bit",Little Endian,16,0-15,2,4,2,2,GenuineIntel,6,44,Intel(R) Xeon(R) CPU           E5630  @ 2.53GHz,2,2527.191,5054.38,VT-x,32K,32K,256K,12288K,"0,2,4,6,8,10,12,14","1,3,5,7,9,11,13,15",64 GiB
0.27540000000000003,677061204,24380172,6789677,33205887,3907947835,4254691745,,3644941065,1329390616,1937599239,0,0,3089,1478.80,588,0,0,0,141252,141252,1482.94,31868915,1115468085,2158246,7468412,11362246,424960123,70294555,1746063943,778633,12087849,1601981,6291272,1356241,15897429,562630307,659834176,6066903,1085370963,476804,421257734,1182167,3640655080,45174,679157,384555,975018,257165,2056211,0,3934800633,3702058104,0,3718125437,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,80641973,0,13967542,8782635,12704904,33154240,189463,3883242,17046759,16528692,4976200,4718157,4122430,13671319,0,33758293,4406763,11505360,3095720,23122466,4445637,1082485,5280521,214276,6301751,561410,39695400,15198764,25275012,36257365,24550072,3121444,9530528,1391356,27639424,13935533,44681145,11983254,12692325,24653426,49933803,3826890,12815981,16241926,92240813,2339774,8731163,10105936,165763629,35834721,48167216,16152723,25896543,18756730,11671356,4043014,292,21303,9686,8863,30893,13259,2374910,11079854,1929098,14083918,226938,9662322,41078074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064014387,453599884,5810729,13718986,simsmall,2024-04-14 02:06:02.918803,parsec,fluidanimate_simsmall_t2_crackle1,fluidanimate,2,0.08,0.08,99.77,9.96,1.5461147421931734,crackle1,x86_64,"32-bit, 64-bit",Little Endian,16,0-15,2,4,2,2,GenuineIntel,6,44,Intel(R) Xeon(R) CPU           E5630  @ 2.53GHz,2,2527.191,5054.38,VT-x,32K,32K,256K,12288K,"0,2,4,6,8,10,12,14","1,3,5,7,9,11,13,15",64 GiB
0.19960000000000006,681612982,23662692,9396697,40528252,3978167692,4267308620,,3751268875,1405931107,2087267747,0,0,3132,1532.08,575,0,0,0,144905,144905,1536.47,37594720,1050005567,1835258,6095471,16701893,443983141,75124488,1546346800,605764,13311408,480305,4705178,4099924,19402114,553160775,650999668,7282029,982165753,591383,482815589,1359347,3384188894,88048,1278636,271774,1063353,634126,1675821,0,4022406880,3834870402,0,3851826732,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,103985118,0,11937847,7880346,13080181,34002636,191956,3469060,15022206,18032725,6703625,5070758,2871817,15685900,0,35253328,4198594,12625405,3026805,23771806,4600696,883017,7028490,164687,8742456,500286,42024567,17598360,26868919,35302817,22872923,2706277,8522394,1080057,26657170,12792854,41316182,10962476,12408123,22931324,46925119,3619356,11456758,14886927,88120161,2107293,7328876,9824347,162085695,34933436,43344714,14908144,23667073,16814159,13314564,4314864,297,19291,6046,6906,22539,9807,2694420,10816103,1768973,11291851,283898,4815847,37040854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,978696695,449567153,6720157,15496967,simsmall,2024-04-14 02:06:26.994430,parsec,fluidanimate_simsmall_t4_crackle1,fluidanimate,4,0.04,0.06,99.85,9.96,2.1332665330661316,crackle1,x86_64,"32-bit, 64-bit",Little Endian,16,0-15,2,4,2,2,GenuineIntel,6,44,Intel(R) Xeon(R) CPU           E5630  @ 2.53GHz,2,2527.191,5054.38,VT-x,32K,32K,256K,12288K,"0,2,4,6,8,10,12,14","1,3,5,7,9,11,13,15",64 GiB
0.2092,739863432,20886363,9906549,50596394,4451966937,4197597510,,4233177429,1724240242,2510304507,0,0,3349,1737.18,620,0,0,0,150715,150715,1741.73,53857207,1016832426,1850804,4566583,19802750,603231309,99497256,1567666685,844361,16434540,296357,5065810,9620951,38842265,562792100,654705380,9795419,877918590,784476,510816133,1667690,3252362149,158990,748466,46185,408463,118423,6895685,0,4544074771,4351994367,0,4369493791,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,99413839,0,16166506,11062356,16488491,38793639,239494,3102269,13823272,15246206,5178599,5092194,3489653,14588471,0,34494500,4202283,11960826,2858016,22260061,3861378,1578282,8733638,235199,11312207,505337,42356826,19285506,22710825,34879145,19675147,3952247,6578403,2254097,22924915,11460432,34055478,11697236,11617913,23240850,42151207,3325775,11995554,15499957,78481843,1721527,7669292,8985862,149355719,31673799,37413488,13031250,22656228,15406811,8042727,3326160,232,21822,9273,8806,30625,13300,1913072,7542429,1434197,9075896,287027,5379375,31427698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036423616,582535277,8812632,18958307,simsmall,2024-04-14 02:06:51.077492,parsec,fluidanimate_simsmall_t8_crackle1,fluidanimate,8,0.02,0.04,99.92,9.96,2.035372848948375,crackle1,x86_64,"32-bit, 64-bit",Little Endian,16,0-15,2,4,2,2,GenuineIntel,6,44,Intel(R) Xeon(R) CPU           E5630  @ 2.53GHz,2,2527.191,5054.38,VT-x,32K,32K,256K,12288K,"0,2,4,6,8,10,12,14","1,3,5,7,9,11,13,15",64 GiB
0.2252,841480911,23782236,10653391,58009299,5029589046,4917905570,,4739747284,1896644564,2719063184,0,0,3952,1940.19,638,0,0,0,157543,157544,1945.32,54295255,1154214538,2027661,5198745,20922759,654479570,117030530,1814164565,746821,17451582,350885,6149700,6816633,34579972,681130639,812687424,11750261,1004424458,1134974,601283498,1917448,3369592066,63484,650194,39343,362748,96464,11027290,0,5064821892,4860816134,0,4879643842,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,93173285,0,33046493,23128516,30665693,59089297,351902,3742967,10156382,10514128,7858907,14151352,4889044,24106632,0,39957568,3842911,16155762,4959223,30225135,5942594,796470,6622408,211086,7808497,456628,38014870,15650940,20189431,27345098,17104944,2725919,6939718,1608366,17342346,8810427,26488166,10939654,11112862,22438982,38003556,3757856,12746617,16751148,73794095,1605145,5192432,6051520,144870634,29910356,26040741,14008040,22741245,16741719,7233595,5226542,305,22301,13664,5790,36749,15480,1755301,7251736,1325878,9195814,281685,6281674,35477489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025842587,652881252,9751749,20207898,simsmall,2024-04-14 02:07:15.258857,parsec,fluidanimate_simsmall_t16_crackle1,fluidanimate,16,0.04,0.04,99.83,9.95,1.8907637655417406,crackle1,x86_64,"32-bit, 64-bit",Little Endian,16,0-15,2,4,2,2,GenuineIntel,6,44,Intel(R) Xeon(R) CPU           E5630  @ 2.53GHz,2,2527.191,5054.38,VT-x,32K,32K,256K,12288K,"0,2,4,6,8,10,12,14","1,3,5,7,9,11,13,15",64 GiB
0.31500000000000006,1034444052,25876682,12861329,56230214,5893803185,5932486730,,5543564923,2022801503,3152541138,0,0,5891,2253.51,1302,0,0,0,170464,170465,2259.72,56372305,1484537508,3786903,5969767,21747244,709554169,125764891,2003239500,1822904,21327664,2035754,8010215,6257002,37831088,787823691,924801027,13640167,1190577484,1215572,722553531,2292869,4058733678,88117,777519,63532,633137,198501,6826727,0,5906130668,5646258576,0,5666751135,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,119919322,0,30037738,21813041,30083495,64494292,464376,4118209,11784873,13509935,8823354,14059190,6571539,32183017,0,53294009,6150769,20911875,5704271,40731191,8263886,1481891,10072186,414816,11035441,909354,88020977,41174498,48934182,64690052,43939994,6995966,12282784,1415806,53842022,25548516,77668689,19870774,19891942,38193573,78082064,5184467,15541308,20952262,151065523,4139129,17108310,21333518,266621031,46234712,46174168,22919393,25374517,15314127,14111930,4102617,263,29412,20547,6634,47122,17482,2229649,7055528,1666192,9101188,294896,7431209,29094504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529778356,680739496,15097145,25400311,simsmall,2024-04-14 02:07:39.319687,parsec,fluidanimate_simsmall_t32_crackle1,fluidanimate,32,0.06,0.04,99.81,9.96,1.3517460317460315,crackle1,x86_64,"32-bit, 64-bit",Little Endian,16,0-15,2,4,2,2,GenuineIntel,6,44,Intel(R) Xeon(R) CPU           E5630  @ 2.53GHz,2,2527.191,5054.38,VT-x,32K,32K,256K,12288K,"0,2,4,6,8,10,12,14","1,3,5,7,9,11,13,15",64 GiB
0.45619999999999994,1227168098,27159178,10178994,38648960,6925452132,7053849036,,6540619108,1857788554,4017114918,0,0,9183,2686.59,1953,0,0,0,184317,184318,2695.52,46919835,1989673745,5287887,10004181,19670530,821864755,92229532,2223383432,2566225,20367759,5239601,12390403,6182490,39649889,789863888,1094456492,11932825,1562887182,1047477,792774567,2391986,5172140590,169007,4901688,123425,6910467,162195,6318924,0,7072002390,6728812507,0,6748649148,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,198598413,0,41752062,21487359,40291571,79547721,429747,11732903,20912227,23778946,20639867,17067381,6892480,44423981,0,73242442,10373805,25582319,7017113,52896485,9671180,2612989,16100894,617902,18437557,1094057,104078758,44672982,59734414,77772673,51771927,6585257,16501324,2927606,68495886,31230577,102209175,25137129,24476129,48452971,104028541,7618645,22050614,29324076,210635979,5683348,24159715,30247410,390539524,77164610,101599577,49086843,50349563,31395663,36611044,8428908,649,40814,17515,17031,57044,25083,5766990,28672549,5171285,32782022,348012,23256904,81749587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1926792146,697147695,19995680,23492571,simsmall,2024-04-14 02:08:03.627136,parsec,fluidanimate_simsmall_t64_crackle1,fluidanimate,64,0.06,0.06,99.83,9.96,0.9333625602805788,crackle1,x86_64,"32-bit, 64-bit",Little Endian,16,0-15,2,4,2,2,GenuineIntel,6,44,Intel(R) Xeon(R) CPU           E5630  @ 2.53GHz,2,2527.191,5054.38,VT-x,32K,32K,256K,12288K,"0,2,4,6,8,10,12,14","1,3,5,7,9,11,13,15",64 GiB
0.7002,1769325223,39462625,43022539,116990454,10354954421,9595304039,,9678026727,3896351279,5770865671,0,0,16006,3690.33,3043,0,0,0,210096,210096,3711.52,119288154,2364117342,8129470,10691983,46548295,1370276081,214938408,3619239010,3486894,34956255,3451810,15262589,24346957,96026494,1361889388,1620046647,24561134,2059108471,2918626,1245246995,3414906,7417589858,128814,3912564,83676,3144267,225297,34385050,0,9645548433,9202789529,0,9230903827,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,239577061,0,59370536,44951485,63296139,122074644,664289,7846606,18388702,19114040,17191098,33856426,9318712,52942528,0,79668985,8312601,29600966,9601675,54558766,9085862,1900865,11343918,583747,13432769,779048,81424560,31159524,40744042,46253449,27942944,3325387,7000983,809106,16941968,10534254,27292056,8050971,14118807,22924641,42776659,3483272,12138087,16636954,88949137,1917736,8957317,11924265,255202247,55708039,61262754,32562393,50868106,40016219,21968292,19082537,606,54329,56494,20664,95853,40172,5744939,23303216,3718702,32216253,695075,33641003,113547963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201865987,1317540046,20251746,44044999,simsmall,2024-04-14 02:08:29.019542,parsec,fluidanimate_simsmall_t128_crackle1,fluidanimate,128,0.02,0.06,99.87,9.96,0.6081119680091402,crackle1,x86_64,"32-bit, 64-bit",Little Endian,16,0-15,2,4,2,2,GenuineIntel,6,44,Intel(R) Xeon(R) CPU           E5630  @ 2.53GHz,2,2527.191,5054.38,VT-x,32K,32K,256K,12288K,"0,2,4,6,8,10,12,14","1,3,5,7,9,11,13,15",64 GiB
