compute_time,branch-instructions,branch-misses,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,,ref-cycles,stalled-cycles-frontend,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-prefetch-misses,LLC-prefetches,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,node-load-misses,node-loads,node-prefetch-misses,node-prefetches,node-store-misses,node-stores,mem-loads,mem-stores,msr/aperf/,msr/mperf/,msr/smi/,msr/tsc/,power/energy-cores/,power/energy-pkg/,power/energy-ram/,uncore_imc_0/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_0/clockticks/,uncore_imc_1/cas_count_read/,uncore_imc_1/cas_count_write/,uncore_imc_1/clockticks/,uncore_imc_2/cas_count_read/,uncore_imc_2/cas_count_write/,uncore_imc_2/clockticks/,uncore_imc_3/cas_count_read/,uncore_imc_3/cas_count_write/,uncore_imc_3/clockticks/,size,run_time,benchmark,run_id,program,threads,host_cpu_user,host_cpu_system,host_cpu_idle,host_memused,speed_up,hostname,Architecture,CPU op-mode(s),Byte Order,CPU(s),On-line CPU(s) list,Thread(s) per core,Core(s) per socket,Socket(s),NUMA node(s),Vendor ID,CPU family,Model,Model name,Stepping,CPU MHz,CPU max MHz,CPU min MHz,BogoMIPS,Virtualization,L1d cache,L1i cache,L2 cache,L3 cache,NUMA node0 CPU(s),NUMA node1 CPU(s),total_memory
5.0516,2578203132,82654405,586289640,23298419,101527927,19006301721,30563560887,,16400040055,8857000224,0,0,5661,6041.75,591,0,0,0,202183,202184,6047.77,327558212,8963621546,156864673,112589935,4078101757,87651275,15167934,66524452,34670806,146651891,10807293,26795384,83435016,2620474470,10740268,8929478721,2134153,4049277278,1518851,5765345,3596455,13960909,2106105,35143712,1093741,10943571,0,3953599089,19307852275,16732413389,11,16886259463,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-15 21:14:47.338360,parsec,facesim_simsmall_t1_snappy1,facesim,1,0.1,0.1,99.8,5.57,1.0,snappy1,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,2109.741,3600.0000,1200.0000,5599.90,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
3.8144,2598637957,82024029,616532982,19908631,99260178,19263354331,30859580974,,17279640524,9096657536,0,0,6859,6367.69,601,0,0,0,189908,189910,6374.01,322440027,9046210953,154352421,110700448,4106575248,89172841,11031440,55846213,8882049,160507167,10586866,32585271,82432335,2634295895,9300883,9137004350,1755900,4119665471,2904052,6865116,4794534,11268631,3810845,9867863,1691000,11180765,0,3997123357,19615081741,17629029189,12,17796278202,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-15 21:15:43.930187,parsec,facesim_simsmall_t2_snappy1,facesim,2,0.03,0.03,99.93,5.58,1.324349832214765,snappy1,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,2109.741,3600.0000,1200.0000,5599.90,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
2.9764000000000004,2613562810,82252266,626555056,20344743,92313710,19199638096,30933636866,,17540794282,8909687235,0,0,7969,6478.83,603,0,0,0,191208,191209,6485.36,311531925,9041832232,148474674,107426534,4105833471,90220582,11249006,52386785,10303793,147488884,11089065,27265786,82011537,2632021097,10434518,9084846402,2025472,4143592327,1627436,5989950,5649184,11343487,4477792,10203868,1874635,11457316,0,4014654975,19531652247,17926202056,12,18106429865,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-15 21:16:34.294131,parsec,facesim_simsmall_t4_snappy1,facesim,4,0.18,0.27,99.55,5.57,1.6972181158446442,snappy1,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,2109.741,3600.0000,1200.0000,5599.90,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
2.6241999999999996,2637352494,82083096,662913878,22151283,99579612,19638836749,31212909932,,18503768711,9275107706,0,0,10633,6838.07,621,0,0,0,190456,190457,6845.09,317442324,9013486950,150015445,107813883,4098122837,94445452,12907060,55883762,14518689,157057529,11111231,32442897,82605944,2662794893,10463343,9148983845,2078750,4171712970,1504294,7940447,6918086,13027931,8199493,13808481,2512091,11872851,0,4068706171,19989299076,18929795953,14,19108193518,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-15 21:17:20.510257,parsec,facesim_simsmall_t8_snappy1,facesim,8,0.08,0.07,99.85,5.58,1.9250057160277418,snappy1,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,2109.741,3600.0000,1200.0000,5599.90,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
2.6058,2682331373,85649191,714215108,21904307,100623803,19900483509,31682413950,,20033615506,9368992898,0,0,16135,7406.22,721,0,0,0,191365,191366,7416.65,311729904,9331275344,153314236,104232452,4279075575,95076124,13919552,56696075,20185164,145993179,13520369,32693081,86331401,2672037634,11466996,9133438212,2372567,4187487369,1872930,7676377,7513811,14148597,9437410,17819091,3343261,12157994,0,4061899560,20344626653,20527713521,17,20683924567,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-15 21:18:04.724574,parsec,facesim_simsmall_t16_snappy1,facesim,16,0.07,0.08,99.85,5.59,1.9385985110138921,snappy1,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,2109.741,3600.0000,1200.0000,5599.90,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
2.7341999999999995,2757035934,89485817,717639108,23340377,114963565,20605376547,31397454337,,20082737353,10038729082,0,0,26996,7491.92,2611,0,0,0,190150,190152,7508.30,319205685,9263907668,149442102,109808176,4296847527,104908629,16386318,66253697,28007742,151505652,13189384,33769850,86529078,2716525230,12315856,9415941603,2565235,4371607669,2986216,7587235,8982815,16323825,16167234,29174371,3535359,11177655,0,4160052705,21191003971,20719219249,11,20898310108,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-15 21:18:49.270032,parsec,facesim_simsmall_t32_snappy1,facesim,32,0.07,0.08,99.85,5.59,1.8475605295881796,snappy1,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,2109.741,3600.0000,1200.0000,5599.90,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
3.1898,2850837893,95643527,751631024,26924721,130327208,21641739380,32284941704,,21067225202,10787789541,0,0,48830,7933.49,3262,0,0,0,192858,192859,7962.06,337610348,9559242710,149154654,111938220,4464536951,116858413,20200328,78586079,34899300,144229877,15001222,31306867,90381698,2794316085,13838824,9549487205,2769387,4514154660,2639984,6625466,12134776,20235043,22370338,36711285,3682921,14035795,0,4291188586,22478733765,21876123077,20,22078169024,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-15 21:19:34.064544,parsec,facesim_simsmall_t64_snappy1,facesim,64,0.1,0.22,99.68,5.59,1.5836729575521975,snappy1,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,2109.741,3600.0000,1200.0000,5599.90,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
4.1018,3001630042,103609392,823583566,33435786,170234639,24279710609,33841054194,,23048183293,12834714509,0,0,92147,8809.07,4810,0,0,0,194311,194312,8862.61,367180848,9908900354,143672395,123555782,4683684147,142919140,29022891,112842201,48674236,159654483,16612937,37341481,102929754,3053500878,17701619,10033812656,3193574,4762267201,3419444,9584359,17525350,30025281,26881518,50747751,4593897,14582550,0,4475812476,25332027927,24166266115,11,24403934238,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-15 21:20:21.446203,parsec,facesim_simsmall_t128_snappy1,facesim,128,0.1,0.12,99.78,5.57,1.2315568774684285,snappy1,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,2109.741,3600.0000,1200.0000,5599.90,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
