compute_time,branch-instructions,branch-misses,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,,ref-cycles,stalled-cycles-frontend,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-prefetch-misses,LLC-prefetches,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,node-load-misses,node-loads,node-prefetch-misses,node-prefetches,node-store-misses,node-stores,mem-loads,mem-stores,msr/aperf/,msr/mperf/,msr/smi/,msr/tsc/,power/energy-cores/,power/energy-pkg/,power/energy-ram/,uncore_imc_0/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_0/clockticks/,uncore_imc_1/cas_count_read/,uncore_imc_1/cas_count_write/,uncore_imc_1/clockticks/,uncore_imc_2/cas_count_read/,uncore_imc_2/cas_count_write/,uncore_imc_2/clockticks/,uncore_imc_3/cas_count_read/,uncore_imc_3/cas_count_write/,uncore_imc_3/clockticks/,size,run_time,benchmark,run_id,program,threads,host_cpu_user,host_cpu_system,host_cpu_idle,host_memused,speed_up,hostname,Architecture,CPU op-mode(s),Byte Order,CPU(s),On-line CPU(s) list,Thread(s) per core,Core(s) per socket,Socket(s),NUMA node(s),Vendor ID,CPU family,Model,Model name,Stepping,CPU MHz,CPU max MHz,CPU min MHz,BogoMIPS,Virtualization,L1d cache,L1i cache,L2 cache,L3 cache,NUMA node0 CPU(s),NUMA node1 CPU(s),total_memory
0.004408199999999999,175242783,738426,11440934,44013,519448,307443198,728269173,,321019338,61778602,0,0,21,117.45,2,0,0,0,878,878,117.46,707795,168386864,52018,171485,110556968,230106,18969,274790,6024,486083,11874,71311,309115,185624598,26228,176293757,5285,117817965,2144,492,12877,19231,2540,4419,3536,11439,0,110383628,316659037,327556608,0,328782395,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simmedium,2024-04-16 22:53:35.930048,rodinia,bfs_simmedium_t1_snappy4,bfs,1,0.05,0.05,99.9,5.74,1.0,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3172.045,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
0.0062098,169058860,756839,14786170,164862,503735,320888240,742679414,,414200084,69277628,0,0,22,152.15,4,0,0,0,883,883,152.18,472274,175327322,54553,178594,118670761,256695,46346,177397,12641,146275,221796,389308,882516,175398201,30207,161516559,7105,107181611,2073,442,26670,55286,44369,43008,350401,410367,0,99032901,337655615,424567809,0,425906045,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simmedium,2024-04-16 22:53:52.911932,rodinia,bfs_simmedium_t2_snappy4,bfs,2,0.13,0.12,99.75,5.74,0.7098779348771296,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3172.045,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
0.0031866,189088339,558510,12860729,88893,425876,351447996,821295671,,361362726,73039681,0,0,24,132.32,6,0,0,0,888,888,132.35,538747,191709082,45790,183440,124880549,248818,61032,310345,61709,333183,19973,58576,265862,177786764,30011,167042414,7350,112399413,3979,343,43190,49790,24051,25597,190603,95244,0,118829476,349356902,368216947,0,370345761,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simmedium,2024-04-16 22:54:10.034311,rodinia,bfs_simmedium_t4_snappy4,bfs,4,0.07,0.08,99.85,5.74,1.3833553003200902,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3172.045,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
0.0021523999999999996,228479121,498519,13600250,77858,447429,380584337,910286491,,381404525,76340768,0,0,31,139.89,13,0,0,0,897,897,139.93,590485,194199705,107096,287214,112636271,247396,53383,226850,27178,161366,133529,73196,398397,204249784,34630,183845473,7684,120864294,19283,1335,70287,72269,10555,10839,16675,33542,0,147408853,377288866,388592873,0,391446711,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simmedium,2024-04-16 22:54:27.014202,rodinia,bfs_simmedium_t8_snappy4,bfs,8,0.07,0.07,99.87,5.74,2.0480393978814346,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3172.045,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
0.002384,279985825,664394,16095287,104447,523016,472790298,1051136061,,450290068,120180551,0,0,40,164.77,23,0,0,0,914,914,164.85,893261,222318171,131875,338474,127287567,327177,78915,344444,29847,95266,38671,80858,369876,201886052,39482,194317559,8998,129587318,3502,1455,37041,52996,6747,13581,13047,31720,0,175249468,444489237,457498719,0,460938939,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simmedium,2024-04-16 22:54:43.969253,rodinia,bfs_simmedium_t16_snappy4,bfs,16,0.08,0.08,99.83,5.74,1.8490771812080535,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3172.045,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
0.008279,222222058,653996,16578170,193964,859460,380183937,855115962,,466428068,91674686,0,0,1283,170.29,356,0,0,0,949,949,171.27,1103732,198412612,93462,262278,144938890,489893,88907,528563,41892,154203,44288,78914,543244,184383766,75240,171610278,18431,116180201,6216,12602,78344,68774,7678,9298,21812,37284,0,150900013,380250768,467335124,0,471200973,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simmedium,2024-04-16 22:55:00.915428,rodinia,bfs_simmedium_t32_snappy4,bfs,32,0.08,0.05,99.87,5.74,0.532455610580988,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3172.045,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
0.0127274,268020880,819572,16192357,264654,1067586,479308573,1024266904,,443571549,119403111,0,0,2602,163.27,1022,0,0,0,1021,1021,164.95,1514981,204790662,170324,680782,128546752,792301,153905,1003584,74079,554010,141347,215895,570013,261552296,61204,256460387,12714,172935334,7045,420,42764,77219,6847,38870,112802,166531,0,159538650,431749357,445269094,4,447954684,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simmedium,2024-04-16 22:55:18.013120,rodinia,bfs_simmedium_t64_snappy4,bfs,64,0.07,0.07,99.87,5.74,0.3463551078774926,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3172.045,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
0.025870999999999998,246140618,967424,21746481,424576,1796469,530215976,1133682284,,633749943,144545094,0,0,5228,229.33,2271,0,0,0,1164,1164,232.63,1580840,291688713,154828,840209,183598293,1070786,192287,1137893,128192,1361203,374853,555574,944717,271237127,115954,257426583,29984,172506963,6094,12987,148294,171680,71740,107943,166841,335849,0,160602747,531177231,622129921,0,623805864,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simmedium,2024-04-16 22:55:35.016443,rodinia,bfs_simmedium_t128_snappy4,bfs,128,0.17,0.12,99.72,5.75,0.17039155811526419,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3172.045,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
