compute_time,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,,stalled-cycles-backend,stalled-cycles-frontend,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-prefetches,L1-icache-load-misses,L1-icache-loads,L1-icache-prefetches,LLC-load-misses,LLC-loads,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,iTLB-load-misses,iTLB-loads,msr/aperf/,msr/mperf/,msr/tsc/,size,run_id,program,threads,hostname,host_cpu_user,host_cpu_system,host_cpu_idle,host_memused,speed_up
1.092969,1770559720.0,5404738.0,636634.0,15973381.0,10370323398.0,6464518063.0,,719943275.0,3202491193.0,0.0,0.0,8909.0,4499.61,1837.0,0.0,0.0,0.0,1011.0,1011.0,4524.63,7426486.0,2591238508.0,3780.0,5382364.0,4916650.0,1521613351.0,4223.0,590602.0,14917783.0,1030436.0,5518443.0,1728583982.0,283744.0,2663095635.0,24282.0,1541710562.0,10689105620.0,9360893129.0,9359760106.0,M,bfs_M_t1_crunchy1,bfs,1,crunchy1.cims.nyu.edu,3.01,58.71,38.28,5.13,1.0
1.188193,1750704517.0,4712284.0,525155.0,14795464.0,9867341723.0,6443066829.0,,654942461.0,2754575165.0,0.0,0.0,7415.0,4276.82,1561.0,0.0,0.0,0.0,1010.0,1010.0,4295.96,6059849.0,2667987165.0,4251.0,4857036.0,4404034.0,1510604116.0,8904.0,566657.0,13745296.0,874968.0,4608325.0,1687308357.0,212649.0,2603355715.0,20099.0,1553121536.0,10177310712.0,8922991916.0,8925046523.0,M,bfs_M_t2_crunchy1,bfs,2,crunchy1.cims.nyu.edu,2.97,58.79,38.24,5.13,0.9198581375247961
1.081623,1768971568.0,5151429.0,543554.0,16126066.0,10384055033.0,6460697080.0,,779058827.0,3272801623.0,0.0,0.0,8835.0,4519.07,1632.0,0.0,0.0,0.0,1011.0,1011.0,4542.59,8701147.0,2559002150.0,3454.0,5552267.0,4878894.0,1470208876.0,1338.0,550314.0,14857978.0,939860.0,5285396.0,1703816716.0,248999.0,2629280149.0,24269.0,1541948568.0,10725736937.0,9393251581.0,9388892353.0,M,bfs_M_t4_crunchy1,bfs,4,crunchy1.cims.nyu.edu,2.99,58.72,38.29,5.13,1.0104897917296507
0.935761,1701122323.0,5927010.0,617726.0,17086057.0,10648092966.0,6427515248.0,,775069336.0,3470319259.0,0.0,0.0,9796.0,4645.29,1841.0,0.0,0.0,0.0,1011.0,1011.0,4672.15,7737302.0,2692494741.0,4853.0,6044597.0,5918490.0,1528247914.0,13882.0,749852.0,16952434.0,948328.0,5857431.0,1687473106.0,344106.0,2606185055.0,26830.0,1507252291.0,10989484979.0,9660554540.0,9662544041.0,M,bfs_M_t8_crunchy1,bfs,8,crunchy1.cims.nyu.edu,2.98,58.9,38.12,5.14,1.168000162434639
0.771273,1765050885.0,6158512.0,567458.0,17500115.0,10849247093.0,6401668789.0,,715718516.0,3604750310.0,0.0,0.0,10465.0,4746.72,1661.0,0.0,0.0,0.0,1011.0,1011.0,4781.32,9463600.0,2615591872.0,2920.0,6555434.0,5706678.0,1485123273.0,1541.0,728390.0,17812873.0,1101560.0,6322103.0,1686244898.0,347921.0,2638287903.0,26976.0,1556481516.0,11241241744.0,9861473392.0,9868661817.0,M,bfs_M_t16_crunchy1,bfs,16,crunchy1.cims.nyu.edu,3.0,58.8,38.2,5.13,1.4170974479853438
1.021382,1769991075.0,5706324.0,578007.0,16313572.0,10752658935.0,6376609330.0,,752674143.0,3767288913.0,0.0,0.0,10066.0,4704.09,1817.0,0.0,0.0,0.0,1011.0,1011.0,4732.16,8442479.0,2626037995.0,5133.0,5453562.0,5409897.0,1501188197.0,7326.0,696341.0,16939416.0,974628.0,6022821.0,1723290947.0,302001.0,2675504981.0,27434.0,1536208155.0,11133941141.0,9777876105.0,9780755769.0,M,bfs_M_t32_crunchy1,bfs,32,crunchy1.cims.nyu.edu,3.05,58.81,38.14,5.14,1.0700883704627653
0.94309,1768965664.0,5585236.0,566495.0,16386287.0,10760164673.0,6295177795.0,,717924258.0,3663652844.0,0.0,0.0,9615.0,4697.83,1825.0,0.0,0.0,0.0,1012.0,1012.0,4722.95,7825973.0,2601015200.0,4248.0,5489085.0,5498471.0,1491437982.0,1686.0,581588.0,15362104.0,937583.0,5713930.0,1734265690.0,327024.0,2682986785.0,26337.0,1548180575.0,11129281521.0,9774516389.0,9775749531.0,M,bfs_M_t64_crunchy1,bfs,64,crunchy1.cims.nyu.edu,2.98,58.65,38.37,5.14,1.1589233265117858
1.146102,1757026364.0,5568537.0,608824.0,16576951.0,10638111637.0,6366149334.0,,777458661.0,3610068963.0,0.0,0.0,9755.0,4649.83,1759.0,0.0,0.0,0.0,1012.0,1012.0,4675.08,8434620.0,2598548900.0,4419.0,5477137.0,5463475.0,1501132888.0,13076.0,703607.0,16425815.0,952218.0,5479410.0,1721294363.0,304453.0,2659524376.0,24651.0,1557268854.0,11033494978.0,9671720354.0,9672327986.0,M,bfs_M_t128_crunchy1,bfs,128,crunchy1.cims.nyu.edu,2.96,58.9,38.14,5.13,0.9536402519147511
