compute_time,branch-instructions,branch-misses,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,ref-cycles,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,node-load-misses,node-loads,node-store-misses,node-stores,mem-loads,mem-stores,msr/aperf/,msr/mperf/,msr/smi/,msr/tsc/,power/energy-cores/,power/energy-pkg/,power/energy-ram/,uncore_imc_0/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_0/clockticks/,uncore_imc_1/cas_count_read/,uncore_imc_1/cas_count_write/,uncore_imc_1/clockticks/,uncore_imc_4/cas_count_read/,uncore_imc_4/cas_count_write/,uncore_imc_4/clockticks/,uncore_imc_5/cas_count_read/,uncore_imc_5/cas_count_write/,uncore_imc_5/clockticks/,size,run_time,benchmark,run_id,program,threads,host_cpu_user,host_cpu_system,host_cpu_idle,host_memused,speed_up,hostname,Architecture,CPU op-mode(s),Byte Order,CPU(s),On-line CPU(s) list,Thread(s) per core,Core(s) per socket,Socket(s),NUMA node(s),Vendor ID,CPU family,Model,Model name,Stepping,CPU MHz,CPU max MHz,CPU min MHz,BogoMIPS,Virtualization,L1d cache,L1i cache,L2 cache,L3 cache,NUMA node0 CPU(s),NUMA node1 CPU(s),total_memory
13.370992469787799,12118800559,22215350,1322414986,136879,1747444,43170525866,93084266568,33071067081,0,0,17,13388.75,3,0,0,0,3105,3105,13388.76,15211678,24812372616,7423473143,1744944,65868,651908,84352,121215,22146372,12092400204,134201,24808331413,33989,7428744947,359469,2997,51675,7970,11148,49916,0,7415412162,43632461507,33402319061,0,33470152621,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-16 07:24:08.816844,rodinia,lavaMD_simsmall_t1_cuda1,lavaMD,1,0.06,0.06,99.89,4.21,1.0,cuda1,x86_64,"32-bit, 64-bit",Little Endian,24,0-23,1,12,2,2,GenuineIntel,6,63,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,2,1200.103,3300.0000,1200.0000,4999.75,VT-x,32K,32K,256K,30720K,"0,2,4,6,8,10,12,14,16,18,20,22","1,3,5,7,9,11,13,15,17,19,21,23",256 GiB
6.8057585716248,12067858405,21552726,1335794351,269709,2014078,43108253652,92902368684,33406740221,0,0,41,13549.43,7,0,0,0,3570,3570,13549.45,15233329,24768294064,7428143954,1874862,157706,780911,89775,130191,21389764,12077973625,129933,24767110647,35704,7424051922,238873,12708,160712,4118,39976,46278,0,7410667561,43623463366,33798948886,0,33871747233,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-16 07:25:32.167631,rodinia,lavaMD_simsmall_t2_cuda1,lavaMD,2,0.07,0.06,99.87,4.21,1.9646586532668646,cuda1,x86_64,"32-bit, 64-bit",Little Endian,24,0-23,1,12,2,2,GenuineIntel,6,63,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,2,1200.103,3300.0000,1200.0000,4999.75,VT-x,32K,32K,256K,30720K,"0,2,4,6,8,10,12,14,16,18,20,22","1,3,5,7,9,11,13,15,17,19,21,23",256 GiB
3.756689453125,12037563791,21399667,1362612561,192014,2142824,43156993135,92821983837,34080980213,0,0,30,13940.52,8,0,0,0,3464,3464,13940.55,15824101,24740779211,7428510387,1908032,120694,882489,64733,115237,21374285,12028156218,119812,24733151865,30936,7416286534,247397,17369,118754,2617,38293,24737,0,7403690701,43642607444,34495011728,0,34849470292,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-16 07:26:22.688531,rodinia,lavaMD_simsmall_t4_cuda1,lavaMD,4,0.11,0.11,99.78,4.21,3.5592488111214906,cuda1,x86_64,"32-bit, 64-bit",Little Endian,24,0-23,1,12,2,2,GenuineIntel,6,63,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,2,1200.103,3300.0000,1200.0000,4999.75,VT-x,32K,32K,256K,30720K,"0,2,4,6,8,10,12,14,16,18,20,22","1,3,5,7,9,11,13,15,17,19,21,23",256 GiB
2.0501044273376,12012302744,21712741,1467335844,172579,2125742,43075050518,92524796323,36673396199,0,0,43,14961.14,18,0,0,0,2918,2918,14961.19,16438460,24683791220,7423324887,1993430,107097,905855,48187,92045,21676712,11985513144,97173,24619969050,20746,7390677634,189677,34707,99848,2567,30218,22806,0,7395021023,43562063826,37110952919,0,37400826917,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-16 07:26:58.109359,rodinia,lavaMD_simsmall_t8_cuda1,lavaMD,8,0.04,0.06,99.9,4.21,6.522103114109288,cuda1,x86_64,"32-bit, 64-bit",Little Endian,24,0-23,1,12,2,2,GenuineIntel,6,63,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,2,1200.103,3300.0000,1200.0000,4999.75,VT-x,32K,32K,256K,30720K,"0,2,4,6,8,10,12,14,16,18,20,22","1,3,5,7,9,11,13,15,17,19,21,23",256 GiB
1.1270884037018,12034781922,22623733,1532333277,102195,1758488,43185754917,92948208429,38317448942,0,0,66,15522.89,29,0,0,0,2275,2275,15522.95,16424284,24792820008,7439609574,1768150,59991,733080,31459,67027,22502392,12081183456,113351,24758179648,32229,7414585986,89825,9993,70377,5409,17340,11906,0,7399467355,43706059199,38785656387,0,38805009961,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-16 07:27:24.824520,rodinia,lavaMD_simsmall_t16_cuda1,lavaMD,16,0.03,0.06,99.92,4.22,11.863304090319996,cuda1,x86_64,"32-bit, 64-bit",Little Endian,24,0-23,1,12,2,2,GenuineIntel,6,63,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,2,1200.103,3300.0000,1200.0000,4999.75,VT-x,32K,32K,256K,30720K,"0,2,4,6,8,10,12,14,16,18,20,22","1,3,5,7,9,11,13,15,17,19,21,23",256 GiB
0.9327051997186,12016467432,21848177,1584618540,81908,2157495,43045303719,92885826189,39625386329,0,0,608,16078.10,94,0,0,0,1809,1809,16078.42,17176472,24808747062,7445983947,2099834,59546,932819,32043,208787,22051881,12099935392,150446,24785661299,46577,7428315367,162076,3027,77551,7092,13877,11621,0,7382927858,43615194134,40149399574,0,40191731443,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-16 07:27:46.945093,rodinia,lavaMD_simsmall_t32_cuda1,lavaMD,32,0.06,0.08,99.86,4.22,14.335711298513043,cuda1,x86_64,"32-bit, 64-bit",Little Endian,24,0-23,1,12,2,2,GenuineIntel,6,63,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,2,1200.103,3300.0000,1200.0000,4999.75,VT-x,32K,32K,256K,30720K,"0,2,4,6,8,10,12,14,16,18,20,22","1,3,5,7,9,11,13,15,17,19,21,23",256 GiB
0.7334357976912,11986311969,22792990,1582660798,99778,2546119,43032186028,92684804954,39578829308,0,0,1165,16046.82,207,0,0,0,1910,1910,16047.29,17281954,24746354568,7437713650,2223955,82042,1072065,32742,107398,22567429,12086605948,170350,24786349140,40817,7430474981,159324,4988,125789,14397,11544,13717,0,7378678888,43603445449,40102520134,0,40112871459,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-16 07:28:08.084962,rodinia,lavaMD_simsmall_t64_cuda1,lavaMD,64,0.07,0.14,99.79,4.22,18.230624291694873,cuda1,x86_64,"32-bit, 64-bit",Little Endian,24,0-23,1,12,2,2,GenuineIntel,6,63,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,2,1200.103,3300.0000,1200.0000,4999.75,VT-x,32K,32K,256K,30720K,"0,2,4,6,8,10,12,14,16,18,20,22","1,3,5,7,9,11,13,15,17,19,21,23",256 GiB
0.6829034090044,12080821787,22177856,1545332621,137398,2877159,43250308531,93275620321,38643008302,0,0,2195,15660.54,475,0,0,0,2124,2124,15661.21,17930834,24844478967,7461013392,2514537,212915,1745850,46670,214713,22189146,12013265694,152875,24699909409,31256,7415734797,130999,2194,87956,5116,14541,12714,0,7432805767,43696433253,39139957150,0,39146324075,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-16 07:28:28.263771,rodinia,lavaMD_simsmall_t128_cuda1,lavaMD,128,0.07,0.06,99.87,4.22,19.579624722156932,cuda1,x86_64,"32-bit, 64-bit",Little Endian,24,0-23,1,12,2,2,GenuineIntel,6,63,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,2,1200.103,3300.0000,1200.0000,4999.75,VT-x,32K,32K,256K,30720K,"0,2,4,6,8,10,12,14,16,18,20,22","1,3,5,7,9,11,13,15,17,19,21,23",256 GiB
