compute_time,branch-instructions,branch-misses,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,,ref-cycles,stalled-cycles-frontend,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-prefetch-misses,LLC-prefetches,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,node-load-misses,node-loads,node-prefetch-misses,node-prefetches,node-store-misses,node-stores,mem-loads,mem-stores,msr/aperf/,msr/mperf/,msr/smi/,msr/tsc/,power/energy-cores/,power/energy-pkg/,power/energy-ram/,uncore_imc_0/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_0/clockticks/,uncore_imc_1/cas_count_read/,uncore_imc_1/cas_count_write/,uncore_imc_1/clockticks/,uncore_imc_2/cas_count_read/,uncore_imc_2/cas_count_write/,uncore_imc_2/clockticks/,uncore_imc_3/cas_count_read/,uncore_imc_3/cas_count_write/,uncore_imc_3/clockticks/,size,run_time,benchmark,run_id,program,threads,host_cpu_user,host_cpu_system,host_cpu_idle,host_memused,speed_up,hostname,Architecture,CPU op-mode(s),Byte Order,CPU(s),On-line CPU(s) list,Thread(s) per core,Core(s) per socket,Socket(s),NUMA node(s),Vendor ID,CPU family,Model,Model name,Stepping,CPU MHz,CPU max MHz,CPU min MHz,BogoMIPS,Virtualization,L1d cache,L1i cache,L2 cache,L3 cache,NUMA node0 CPU(s),NUMA node1 CPU(s),total_memory
0.409,575045009,25002888,141664819,4337222,32012714,3385421335,3352967283,,3975816543,1965964621,0,0,3141,1510.94,557,0,0,0,137852,137854,1515.28,31817623,954945581,5252913,13097081,424004506,31803762,1373274,12084085,646290,7572140,2701593,6761563,24465106,592494202,4586773,910412555,995025,405485575,1079167,516576,1067355,1386718,643599,954164,682056,3252812,0,343096970,3534202653,4141328252,2,4208431055,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-16 21:44:55.674716,parsec,fluidanimate_simsmall_t1_snappy4,fluidanimate,1,0.05,0.07,99.88,5.59,1.0,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3225.708,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
0.30219999999999997,615464012,25144660,143168209,4245960,32019217,3509408194,3438679481,,3996439880,2052696911,0,0,3160,1513.50,560,0,0,0,141462,141464,1517.58,32702773,976790443,5075464,13408180,446823967,32143167,1487865,11966866,1319680,7534957,3060200,7280655,25460997,592666170,4488758,937923078,1060948,414555969,1232627,582686,1290266,1663005,921639,1579140,725972,2372115,0,377010728,3636235926,4148989164,4,4215690159,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-16 21:45:20.202671,parsec,fluidanimate_simsmall_t2_snappy4,fluidanimate,2,0.1,0.08,99.82,5.59,1.3534083388484448,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3225.708,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
0.2686,604098172,25713000,155819429,5152971,33886296,3617651927,3464591812,,4370614979,2121630550,0,0,3188,1650.41,572,0,0,0,145309,145310,1654.77,33723983,979963087,5957810,14522385,455660442,30151763,1630256,12208962,692551,6429889,2591949,7156990,27091086,633043389,4509837,988138029,1054452,431589583,1210034,650435,1069154,1738338,532315,1117241,744722,3462409,0,384140926,3703302574,4532743510,2,4598206031,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-16 21:45:43.924624,parsec,fluidanimate_simsmall_t4_snappy4,fluidanimate,4,0.05,0.05,99.9,5.59,1.5227103499627699,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3225.708,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
0.24200000000000005,679518214,28098594,165292272,5035877,33146517,3798505766,3835004988,,4633208237,2209592631,0,0,3323,1739.92,574,0,0,0,151349,151351,1744.30,35039776,1069017359,5971958,15717662,495155198,31999336,1836093,13570683,1106575,7919171,3825403,7968018,26631453,670313521,4896705,1010022323,1132115,469822475,1355789,1008268,1145441,2139326,637550,1023257,700369,3499969,0,416126844,3924780091,4774334065,5,4849068284,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-16 21:46:07.728527,parsec,fluidanimate_simsmall_t8_snappy4,fluidanimate,8,0.05,0.07,99.88,5.59,1.6900826446280988,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3225.708,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
0.2162,720497871,28638976,165365513,6683531,34522692,4157705365,4078642145,,4607519196,2502813904,0,0,3725,1742.13,587,0,0,0,157473,157474,1746.60,37793837,1150062289,6935294,17382020,551054382,34449091,2570817,14643441,1834651,8008499,3248086,8071893,26205690,719308395,4789553,1119954436,1155359,521150818,1344824,746851,1211782,2055369,845580,1649619,760371,4360020,0,435888440,4228374128,4779020423,5,4854816027,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-16 21:46:31.257271,parsec,fluidanimate_simsmall_t16_snappy4,fluidanimate,16,0.17,0.28,99.55,5.6,1.8917668825161886,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3225.708,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
0.2834,929332950,29655550,194613453,6937714,38147796,4955545532,4872413023,,5453673758,3075367840,0,0,6106,2056.14,1465,0,0,0,170903,170904,2061.73,41069243,1414246265,7962338,19601542,641105006,33549757,3576294,16775649,2473378,9402115,4906305,10007317,30374719,944610056,5784650,1405483532,1482441,676047646,1454245,1453062,1544745,2639724,1215057,2014220,785338,3902383,0,577217496,5160328309,5646567765,6,5727852817,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-16 21:46:54.200748,parsec,fluidanimate_simsmall_t32_snappy4,fluidanimate,32,0.08,0.07,99.85,5.61,1.4431898376852506,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3225.708,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
0.3432,1232049257,29235106,231403389,9372438,41683707,6383604827,6195794662,,6474312665,4128684152,0,0,10369,2434.65,3098,0,0,0,184915,184916,2442.04,52449193,1708847941,10566257,29269537,858100283,53549253,6237758,27161231,3472059,11885725,6355413,11618315,33626578,1174265772,6465988,1768001917,1487619,805275618,1683989,1499981,1614445,2331245,1346718,1828340,856120,5095975,0,734943611,6488387339,6696031202,4,6778008296,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-16 21:47:17.298676,parsec,fluidanimate_simsmall_t64_snappy4,fluidanimate,64,0.07,0.07,99.87,5.61,1.1917249417249416,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3225.708,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
0.5356,1651739810,35059438,318124290,13858545,56761822,8870885722,8379686426,,8870202431,5886248589,0,0,19085,3346.23,6110,0,0,0,210761,210762,3357.05,57754436,2540843590,9639859,30788557,1156581804,48016528,5940998,27852957,3960100,15509302,11027581,18474139,37013205,1594597673,8901457,2374070293,2460722,1155850048,1880746,1861239,2358928,5326829,1815087,3902900,1500655,8785282,0,1073485258,9116310863,9229875863,3,9312272943,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simsmall,2024-04-16 21:47:40.663446,parsec,fluidanimate_simsmall_t128_snappy4,fluidanimate,128,0.07,0.07,99.87,5.59,0.763629574309186,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3225.708,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
