compute_time,branch-instructions,branch-misses,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,,ref-cycles,stalled-cycles-frontend,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-prefetch-misses,LLC-prefetches,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,node-load-misses,node-loads,node-prefetch-misses,node-prefetches,node-store-misses,node-stores,mem-loads,mem-stores,msr/aperf/,msr/mperf/,msr/smi/,msr/tsc/,power/energy-cores/,power/energy-pkg/,power/energy-ram/,uncore_imc_0/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_0/clockticks/,uncore_imc_1/cas_count_read/,uncore_imc_1/cas_count_write/,uncore_imc_1/clockticks/,uncore_imc_2/cas_count_read/,uncore_imc_2/cas_count_write/,uncore_imc_2/clockticks/,uncore_imc_3/cas_count_read/,uncore_imc_3/cas_count_write/,uncore_imc_3/clockticks/,size,run_time,benchmark,run_id,program,threads,host_cpu_user,host_cpu_system,host_cpu_idle,host_memused,speed_up,hostname,Architecture,CPU op-mode(s),Byte Order,CPU(s),On-line CPU(s) list,Thread(s) per core,Core(s) per socket,Socket(s),NUMA node(s),Vendor ID,CPU family,Model,Model name,Stepping,CPU MHz,CPU max MHz,CPU min MHz,BogoMIPS,Virtualization,L1d cache,L1i cache,L2 cache,L3 cache,NUMA node0 CPU(s),NUMA node1 CPU(s),total_memory
5.0636,2634318864,83004078,589308987,22303604,99129983,19042953626,31114918303,,16453950523,8786396375,0,0,5680,6063.31,606,0,0,0,205370,205371,6069.31,330955665,9051306823,158011844,114731718,4110999536,87792462,14277236,64812215,35965630,146808570,10873908,25484165,81797616,2592323373,10753859,8853886709,2038797,4008605769,1474881,6725453,2200819,15087884,2407415,34758431,832183,10041516,0,4049052493,19261057836,16771435115,11,16946121098,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-15 21:28:24.019336,parsec,facesim_simlarge_t1_snappy1,facesim,1,0.07,0.07,99.87,5.72,1.0,snappy1,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,2857.421,3600.0000,1200.0000,5599.90,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
3.7018,2582757417,82179571,601859313,20895386,100506187,19173316539,30737915023,,16881046091,9022044834,0,0,6793,6227.84,602,0,0,0,190111,190113,6233.35,322194253,8991107662,154898985,111048632,4093826308,88612911,11185231,56401238,8574432,164306734,9204278,31653189,82398738,2630001924,10857341,8948760451,1937383,4078126044,1436866,6672105,4630680,11651286,3659709,8945138,2375514,12566064,0,3972253852,19571338564,17234357020,11,17408729408,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-15 21:29:20.595510,parsec,facesim_simlarge_t2_snappy1,facesim,2,0.1,0.08,99.82,5.72,1.3678750877951267,snappy1,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,2857.421,3600.0000,1200.0000,5599.90,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
2.973,2618652363,81921593,635756226,19971917,93500014,19228835463,30892286701,,17813627152,9033829459,0,0,7910,6580.97,605,0,0,0,191097,191098,6587.16,312091802,9016452760,147922889,106950490,4081439576,90667956,11269782,51746827,10636201,147335860,11788997,26881808,82915711,2663096455,10402778,9082904075,2092885,4151877359,1506637,6975036,5057523,11673690,5110380,10235100,1695370,11443359,0,4026520028,19633368224,18194452760,12,18392825152,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-15 21:30:10.095773,parsec,facesim_simlarge_t4_snappy1,facesim,4,0.05,0.07,99.88,5.72,1.703195425496132,snappy1,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,2857.421,3600.0000,1200.0000,5599.90,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
2.6532,2677026548,84025260,684431205,21707575,99614235,19849901175,31693714825,,19157062748,9372718668,0,0,10683,7062.52,614,0,0,0,191739,191740,7069.94,312622310,9149524679,149667297,107746163,4149333256,94191094,12683683,56996110,14099817,163658345,10880166,30506621,83909635,2653650125,10540707,9007130522,2079039,4125683572,2088929,8498624,7521441,13702001,9432520,13794390,3026510,12473435,0,4093375334,20075429411,19566753520,14,19734629835,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-15 21:30:56.478556,parsec,facesim_simlarge_t8_snappy1,facesim,8,0.07,0.1,99.83,5.73,1.9084878637117444,snappy1,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,2857.421,3600.0000,1200.0000,5599.90,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
2.5596000000000005,2657527540,85999962,729809922,22788292,102672322,19940466914,31231284829,,20426089244,9579458894,0,0,16197,7568.48,733,0,0,0,190077,190078,7578.56,311743607,9113330651,150601339,107535385,4193349942,97375771,14354110,59027718,17700951,146537914,12824111,31442622,86031812,2719218738,11147640,9340752052,2377180,4289139499,2245234,10241553,7334351,13959545,11356255,17790633,3973700,13872003,0,4043075783,20491551475,20977640704,14,21140227677,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-15 21:31:41.131677,parsec,facesim_simlarge_t16_snappy1,facesim,16,0.05,0.05,99.9,5.73,1.9782778559149863,snappy1,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,2857.421,3600.0000,1200.0000,5599.90,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
2.6494,2742757906,88503720,713066771,24502967,112111559,20661359183,31995091029,,19956545408,9998546319,0,0,26975,7436.24,2604,0,0,0,188863,188864,7452.48,321030876,9448789668,150948661,108191868,4346165632,104454054,16756975,66708966,29024336,158584425,13868254,36661280,89441595,2717986221,12263419,9299358689,2491615,4266396470,3102419,7224585,8005094,16251588,15424065,29007166,3754181,13335115,0,4189535187,21222486071,20543182946,20,20740865180,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-15 21:32:25.361423,parsec,facesim_simlarge_t32_snappy1,facesim,32,0.28,0.22,99.5,5.73,1.9112251830603155,snappy1,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,2857.421,3600.0000,1200.0000,5599.90,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
3.1966,2834203897,91378913,752752213,25986616,123653000,21859151677,33061658603,,20987755615,10775833026,0,0,48714,7891.64,3207,0,0,0,193194,193196,7919.71,335855833,9687438115,154106914,113495262,4398441214,119076072,19403391,80759938,36245354,152703244,13961518,29630173,95206826,2854291697,13477090,9484799964,2526063,4450753036,2488227,8501126,10593644,19564807,20983192,35074520,3262428,13408791,0,4445802487,22420623355,21764603425,19,21960855774,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-15 21:33:10.091549,parsec,facesim_simlarge_t64_snappy1,facesim,64,0.1,0.07,99.82,5.74,1.5840580616905462,snappy1,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,2857.421,3600.0000,1200.0000,5599.90,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
4.126600000000001,3043070641,102760232,826887333,33534149,168290209,24125207458,33836997226,,23185981075,12549752393,0,0,91714,8867.24,4585,0,0,0,194529,194531,8921.22,358084111,9989895002,143799961,116250044,4701746550,141028204,28343281,110659136,47399470,160198200,14144428,32892448,103734468,3099694759,17552979,10147928320,3343184,4766203298,3272022,7221520,16234810,29839516,26141897,52622080,4236228,15012438,0,4515145525,25122838918,24345848225,17,24570173619,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-15 21:33:57.205555,parsec,facesim_simlarge_t128_snappy1,facesim,128,0.07,0.05,99.88,5.74,1.2270634420588376,snappy1,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,2857.421,3600.0000,1200.0000,5599.90,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
