compute_time,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,,stalled-cycles-backend,stalled-cycles-frontend,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-prefetches,L1-icache-load-misses,L1-icache-loads,L1-icache-prefetches,LLC-load-misses,LLC-loads,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,iTLB-load-misses,iTLB-loads,msr/aperf/,msr/mperf/,msr/tsc/,size,run_time,benchmark,run_id,program,threads,host_cpu_user,host_cpu_system,host_cpu_idle,host_memused,speed_up,hostname,Architecture,CPU op-mode(s),Byte Order,CPU(s),On-line CPU(s) list,Thread(s) per core,Core(s) per socket,Socket(s),NUMA node(s),Vendor ID,CPU family,Model,Model name,Stepping,CPU MHz,BogoMIPS,Virtualization,L1d cache,L1i cache,L2 cache,L3 cache,NUMA node0 CPU(s),NUMA node1 CPU(s),NUMA node2 CPU(s),NUMA node3 CPU(s),NUMA node4 CPU(s),NUMA node5 CPU(s),NUMA node6 CPU(s),NUMA node7 CPU(s),total_memory
0.8535999999999999,1019464742.0,40172106.0,16979489.0,105364414.0,6504573039.0,4638672710.0,,1437396508.0,1317604969.0,0.0,0.0,6290.0,2873.32,1600.0,0.0,0.0,0.0,140423.0,140425.0,2880.19,49630612.0,2355866149.0,4145.0,55788683.0,41129951.0,2106399146.0,534263.0,15849972.0,101802635.0,26305486.0,42521698.0,1029321846.0,911658.0,2287179893.0,333590.0,2086235929.0,6810631630.0,6011674342.0,6010377520.0,simsmall,2024-04-13 21:36:09.722755,parsec,freqmine_simsmall_t1_crunchy1,freqmine,1,1.61,0.1,98.29,4.44,1.0,crunchy1,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.099,4200.19,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
0.5322000000000001,1034535600.0,40562208.0,16475391.0,108204380.0,6515355108.0,4643454175.0,,1596629239.0,1385490670.0,0.0,0.0,5757.0,2874.83,1624.0,0.0,0.0,0.0,140750.0,140751.0,2881.75,48254256.0,2301059450.0,6124.0,54784448.0,38865605.0,2149949247.0,486057.0,15953499.0,103533083.0,25332327.0,41800461.0,1025337312.0,916456.0,2315258766.0,346198.0,2145809193.0,6829517039.0,6014846077.0,6013692174.0,simsmall,2024-04-13 21:36:38.930064,parsec,freqmine_simsmall_t2_crunchy1,freqmine,2,1.63,0.08,98.3,4.44,1.60390830514844,crunchy1,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.099,4200.19,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
0.37459999999999993,1147686716.0,37947156.0,15553498.0,108686253.0,6833523177.0,4731469389.0,,1737979486.0,1500876620.0,0.0,0.0,6760.0,3019.09,1632.0,0.0,0.0,0.0,142839.0,142841.0,3025.86,52057844.0,2413939429.0,6841.0,55128179.0,37763359.0,2251613671.0,415905.0,14437084.0,94419117.0,23078643.0,38366121.0,1205682763.0,834909.0,2481140431.0,304963.0,2168525575.0,7143337270.0,6318189545.0,6317051287.0,simsmall,2024-04-13 21:37:06.506132,parsec,freqmine_simsmall_t4_crunchy1,freqmine,4,1.6,0.06,98.34,4.44,2.278697277095569,crunchy1,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.099,4200.19,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
0.3246,1061952533.0,43908388.0,16650877.0,115657773.0,6574956407.0,4589749382.0,,1749224256.0,1537437745.0,0.0,0.0,4820.0,2890.39,1672.0,0.0,0.0,0.0,143269.0,143271.0,2897.29,50711916.0,2275502489.0,6119.0,58109893.0,40373761.0,2137420403.0,423985.0,16828432.0,101162879.0,25059251.0,41007261.0,1091138589.0,887372.0,2366306564.0,317362.0,2219798907.0,6896216669.0,6047358091.0,6045988737.0,simsmall,2024-04-13 21:37:33.368162,parsec,freqmine_simsmall_t8_crunchy1,freqmine,8,1.62,0.08,98.3,4.44,2.62969808995687,crunchy1,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.099,4200.19,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
0.3396,1165838592.0,43811191.0,17906518.0,118411905.0,7158720228.0,4661106490.0,,1973172604.0,1531275423.0,0.0,0.0,5686.0,3172.73,1607.0,0.0,0.0,0.0,148751.0,148752.0,3179.7,54476025.0,2524898258.0,5558.0,58913408.0,42749226.0,2317971382.0,672198.0,16822472.0,115086687.0,29048343.0,41362719.0,1039766461.0,951953.0,2433734989.0,322233.0,2328181390.0,7552052997.0,6639996456.0,6638860817.0,simsmall,2024-04-13 21:37:59.890342,parsec,freqmine_simsmall_t16_crunchy1,freqmine,16,1.64,0.14,98.23,4.45,2.5135453474676086,crunchy1,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.099,4200.19,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
0.4058,1245789315.0,43765886.0,19569017.0,137822334.0,8498129539.0,5570713391.0,,2466231299.0,1695500303.0,0.0,0.0,5026.0,3761.52,1646.0,0.0,0.0,0.0,154549.0,154550.0,3768.91,60923562.0,2723633637.0,7521.0,64429371.0,44230969.0,2339154220.0,732927.0,17712129.0,117974340.0,29918980.0,35995551.0,1169005713.0,984087.0,2586103815.0,337037.0,2326575782.0,8936425018.0,7873280847.0,7873971735.0,simsmall,2024-04-13 21:38:26.519228,parsec,freqmine_simsmall_t32_crunchy1,freqmine,32,1.61,0.07,98.32,4.45,2.103499260719566,crunchy1,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.099,4200.19,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
0.5894,1699649990.0,45007923.0,21371496.0,158544874.0,12003167542.0,7015090033.0,,3067895112.0,2100914798.0,0.0,0.0,6956.0,5394.44,1962.0,0.0,0.0,0.0,159571.0,159572.0,5403.14,84037242.0,3428956030.0,10425.0,63768613.0,44500561.0,2624449106.0,932080.0,23576631.0,145705467.0,34382997.0,40417546.0,1735914352.0,1027677.0,3389457244.0,363416.0,2728044071.0,12684530641.0,11294076536.0,11299202514.0,simsmall,2024-04-13 21:38:53.448257,parsec,freqmine_simsmall_t64_crunchy1,freqmine,64,1.64,0.12,98.24,4.45,1.4482524601289444,crunchy1,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.099,4200.19,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
0.922,1138331242.0,47283236.0,30237354.0,235620388.0,10879140996.0,4872837789.0,,3862618235.0,2178487923.0,0.0,0.0,7429.0,4965.86,2744.0,0.0,0.0,0.0,174648.0,174649.0,4977.57,107406512.0,2602802831.0,11472.0,72506688.0,40746198.0,2382338267.0,1483658.0,25251781.0,195929930.0,40651812.0,46433307.0,1133493510.0,1262429.0,2822064629.0,425850.0,2411341527.0,11796577633.0,10390017873.0,10390003382.0,simsmall,2024-04-13 21:39:21.316737,parsec,freqmine_simsmall_t128_crunchy1,freqmine,128,1.64,0.09,98.27,4.45,0.9258134490238611,crunchy1,x86_64,"32-bit, 64-bit",Little Endian,64,0-63,2,8,4,8,AuthenticAMD,21,1,AMD Opteron(TM) Processor 6272,2,2100.099,4200.19,AMD-V,16K,64K,2048K,6144K,0-7,8-15,32-39,40-47,48-55,56-63,16-23,24-31,256 GiB
