compute_time,branch-instructions,branch-misses,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,ref-cycles,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,node-load-misses,node-loads,node-store-misses,node-stores,mem-loads,mem-stores,msr/aperf/,msr/mperf/,msr/smi/,msr/tsc/,power/energy-cores/,power/energy-pkg/,power/energy-ram/,uncore_imc_0/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_0/clockticks/,uncore_imc_1/cas_count_read/,uncore_imc_1/cas_count_write/,uncore_imc_1/clockticks/,uncore_imc_4/cas_count_read/,uncore_imc_4/cas_count_write/,uncore_imc_4/clockticks/,uncore_imc_5/cas_count_read/,uncore_imc_5/cas_count_write/,uncore_imc_5/clockticks/,size,run_time,benchmark,run_id,program,threads,host_cpu_user,host_cpu_system,host_cpu_idle,host_memused,speed_up,hostname,Architecture,CPU op-mode(s),Byte Order,CPU(s),On-line CPU(s) list,Thread(s) per core,Core(s) per socket,Socket(s),NUMA node(s),Vendor ID,CPU family,Model,Model name,Stepping,CPU MHz,CPU max MHz,CPU min MHz,BogoMIPS,Virtualization,L1d cache,L1i cache,L2 cache,L3 cache,NUMA node0 CPU(s),NUMA node1 CPU(s),total_memory
8.1226,4171311494,70777505,918773240,42730483,209668189,27888706705,23105910314,22990371129,0,0,3244,9377.25,602,0,0,0,251892,251894,9380.94,255554313,7914262511,5171955924,24474846,33151914,154744785,9489579,24151549,70336215,4135720847,43351611,7817701915,1942776,5136446159,1300785,935493,10498298,22599236,4942280,4656470,0,5129512341,28263774268,23363234097,0,23425293453,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-16 06:33:33.683237,parsec,canneal_simlarge_t1_cuda1,canneal,1,0.06,0.06,99.82,4.14,1.0,cuda1,x86_64,"32-bit, 64-bit",Little Endian,24,0-23,1,12,2,2,GenuineIntel,6,63,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,2,1199.951,3300.0000,1200.0000,4999.75,VT-x,32K,32K,256K,30720K,"0,2,4,6,8,10,12,14,16,18,20,22","1,3,5,7,9,11,13,15,17,19,21,23",256 GiB
6.831999999999999,4177078623,70789447,904576128,44777258,207886966,27221535310,22981099491,22605437876,0,0,3344,9227.35,593,0,0,0,245449,245451,9231.15,250728769,7867426685,5148779390,23670278,32586840,154069195,12261385,24672706,70632857,4142972279,43422669,7828564057,2025774,5125012928,1189309,1007001,7171410,25539271,8266661,4112450,0,5155651183,27688611538,22979638951,0,23049986828,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-16 06:34:39.543949,parsec,canneal_simlarge_t2_cuda1,canneal,2,0.04,0.07,99.89,4.14,1.1889051522248246,cuda1,x86_64,"32-bit, 64-bit",Little Endian,24,0-23,1,12,2,2,GenuineIntel,6,63,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,2,1199.951,3300.0000,1200.0000,4999.75,VT-x,32K,32K,256K,30720K,"0,2,4,6,8,10,12,14,16,18,20,22","1,3,5,7,9,11,13,15,17,19,21,23",256 GiB
6.2345999999999995,4164950103,71156294,916660330,44565951,208357060,27049586130,22935426310,22949378648,0,0,3650,9384.87,598,0,0,0,213740,213742,9388.81,251378323,7852096616,5140923235,23504235,32487817,153904295,12409068,24339314,70584464,4105654417,42728176,7754902192,1951763,5098087523,1218222,863846,6790387,26118166,8213862,4330486,0,5131309677,27500404662,23337917426,0,23442514002,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-16 06:35:38.432747,parsec,canneal_simlarge_t4_cuda1,canneal,4,0.06,0.06,99.89,4.14,1.3028261636672762,cuda1,x86_64,"32-bit, 64-bit",Little Endian,24,0-23,1,12,2,2,GenuineIntel,6,63,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,2,1199.951,3300.0000,1200.0000,4999.75,VT-x,32K,32K,256K,30720K,"0,2,4,6,8,10,12,14,16,18,20,22","1,3,5,7,9,11,13,15,17,19,21,23",256 GiB
5.927200000000001,4110967695,70585958,941812205,44853332,207663506,26656091462,23097261015,23613451617,0,0,4246,9641.33,603,0,0,0,213578,213580,9645.49,252110614,7935230636,5189630107,23244204,32635605,154485540,12610399,24739112,70223426,4147449447,42669310,7843521195,2031948,5133786160,1176725,902511,6655724,25745438,7828698,4459283,0,5018332544,27030558118,23999000893,0,24082424640,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-16 06:36:34.046473,parsec,canneal_simlarge_t8_cuda1,canneal,8,0.07,0.14,99.79,4.14,1.3703941152652177,cuda1,x86_64,"32-bit, 64-bit",Little Endian,24,0-23,1,12,2,2,GenuineIntel,6,63,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,2,1199.951,3300.0000,1200.0000,4999.75,VT-x,32K,32K,256K,30720K,"0,2,4,6,8,10,12,14,16,18,20,22","1,3,5,7,9,11,13,15,17,19,21,23",256 GiB
5.736200000000001,4112864077,70665735,961713400,44918218,208582288,26133190216,23004707577,24073159720,0,0,5491,9847.46,644,0,0,0,211984,211985,9852.00,249625472,7925997737,5196425302,25040579,32750806,154382501,12522556,24675244,71389052,4193329147,38520778,7840460491,1907331,5118841654,1153668,883887,7072499,25220042,8243654,4472428,0,5047460196,26593525607,24531410296,0,24595841519,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-16 06:37:28.680386,parsec,canneal_simlarge_t16_cuda1,canneal,16,0.08,0.07,99.85,4.15,1.4160245458666014,cuda1,x86_64,"32-bit, 64-bit",Little Endian,24,0-23,1,12,2,2,GenuineIntel,6,63,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,2,1199.951,3300.0000,1200.0000,4999.75,VT-x,32K,32K,256K,30720K,"0,2,4,6,8,10,12,14,16,18,20,22","1,3,5,7,9,11,13,15,17,19,21,23",256 GiB
5.804400000000001,4255765032,72819774,979352055,45278855,213573901,27055587552,23107725676,24425792284,0,0,10821,10023.32,3031,0,0,0,213715,213716,10030.99,254825059,7819012367,5096989424,26898684,32461350,155344509,12981252,25377279,72103368,4208345189,44573439,7964607895,2062738,5197916744,2399876,928003,8343731,24273634,8438368,4131193,0,5199292931,27372172012,24948267048,0,25021740780,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-16 06:38:20.867991,parsec,canneal_simlarge_t32_cuda1,canneal,32,0.06,0.04,99.85,4.15,1.3993866721797255,cuda1,x86_64,"32-bit, 64-bit",Little Endian,24,0-23,1,12,2,2,GenuineIntel,6,63,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,2,1199.951,3300.0000,1200.0000,4999.75,VT-x,32K,32K,256K,30720K,"0,2,4,6,8,10,12,14,16,18,20,22","1,3,5,7,9,11,13,15,17,19,21,23",256 GiB
5.8782,4258035877,75059841,988033336,45449703,220396930,26890446033,23145337857,24702130919,0,0,19171,10166.76,3377,0,0,0,213791,213792,10177.66,259302737,7852487022,5137111661,28193213,32865294,158016096,13608221,26398596,72321110,4153994060,45803696,7926740749,2111683,5182778323,1578374,925116,7265636,26257601,7799207,4805912,0,5189419470,27430708784,25288756206,0,25365683903,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-16 06:39:13.562853,parsec,canneal_simlarge_t64_cuda1,canneal,64,0.04,0.04,99.92,4.14,1.381817563199619,cuda1,x86_64,"32-bit, 64-bit",Little Endian,24,0-23,1,12,2,2,GenuineIntel,6,63,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,2,1199.951,3300.0000,1200.0000,4999.75,VT-x,32K,32K,256K,30720K,"0,2,4,6,8,10,12,14,16,18,20,22","1,3,5,7,9,11,13,15,17,19,21,23",256 GiB
6.0771999999999995,4252717064,74792153,1005805905,46446005,227926665,27051614455,23247282132,25143080749,0,0,35516,10381.77,3413,0,0,0,209529,209530,10398.93,266897747,7916126302,5165887842,30645303,33503674,164429199,13801626,27075068,74763519,4233841779,46103408,7995449075,2186794,5230559172,1616905,1137496,7301720,26562293,7885355,4951435,0,5183630419,27733101549,25801207360,0,25875817381,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-16 06:40:06.644051,parsec,canneal_simlarge_t128_cuda1,canneal,128,0.07,0.08,99.85,4.14,1.336569472783519,cuda1,x86_64,"32-bit, 64-bit",Little Endian,24,0-23,1,12,2,2,GenuineIntel,6,63,Intel(R) Xeon(R) CPU E5-2680 v3 @ 2.50GHz,2,1199.951,3300.0000,1200.0000,4999.75,VT-x,32K,32K,256K,30720K,"0,2,4,6,8,10,12,14,16,18,20,22","1,3,5,7,9,11,13,15,17,19,21,23",256 GiB
