compute_time,branch-instructions,branch-misses,bus-cycles,cache-misses,cache-references,cpu-cycles,instructions,,ref-cycles,stalled-cycles-frontend,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,LLC-load-misses,LLC-loads,LLC-prefetch-misses,LLC-prefetches,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,node-load-misses,node-loads,node-prefetch-misses,node-prefetches,node-store-misses,node-stores,mem-loads,mem-stores,msr/aperf/,msr/mperf/,msr/smi/,msr/tsc/,power/energy-cores/,power/energy-pkg/,power/energy-ram/,uncore_imc_0/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_0/clockticks/,uncore_imc_1/cas_count_read/,uncore_imc_1/cas_count_write/,uncore_imc_1/clockticks/,uncore_imc_2/cas_count_read/,uncore_imc_2/cas_count_write/,uncore_imc_2/clockticks/,uncore_imc_3/cas_count_read/,uncore_imc_3/cas_count_write/,uncore_imc_3/clockticks/,size,run_time,benchmark,run_id,program,threads,host_cpu_user,host_cpu_system,host_cpu_idle,host_memused,speed_up,hostname,Architecture,CPU op-mode(s),Byte Order,CPU(s),On-line CPU(s) list,Thread(s) per core,Core(s) per socket,Socket(s),NUMA node(s),Vendor ID,CPU family,Model,Model name,Stepping,CPU MHz,CPU max MHz,CPU min MHz,BogoMIPS,Virtualization,L1d cache,L1i cache,L2 cache,L3 cache,NUMA node0 CPU(s),NUMA node1 CPU(s),total_memory
5.1644000000000005,2621440699,82469789,585687469,21501593,98103673,19089521922,31394305164,,16414764408,8742525221,0,0,5666,6021.85,598,0,0,0,203116,203117,6028.05,331518359,9184835768,160126693,113208373,4153163210,86563502,14337179,62619199,34468272,148933995,11573388,27273846,81076320,2562718458,10210250,8784789010,2023220,3997093357,1842838,7433393,2128931,13300002,807217,33757156,748426,9861700,0,3955427829,19191256117,16683864305,12,16827816247,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-16 21:38:21.612039,parsec,facesim_simlarge_t1_snappy4,facesim,1,0.05,0.03,99.92,5.6,1.0,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3272.021,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
3.8362000000000003,2639460215,81731996,616839194,20856122,98487004,19338954901,30775566824,,17186607229,9142605063,0,0,6788,6346.37,596,0,0,0,189961,189962,6352.58,311227105,8840013597,149608717,106544307,4023705320,89593548,11460366,58617468,8531032,164093703,10028350,30961753,81532586,2615104980,9226281,8985065900,1822194,4105263174,2928530,7836426,4958961,11025358,3782562,9374779,1535883,9991188,0,4098303830,19660706816,17571372587,12,17737248519,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-16 21:39:19.262613,parsec,facesim_simlarge_t2_snappy4,facesim,2,0.07,0.08,99.85,5.6,1.3462280381627654,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3272.021,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
3.0256,2654193867,82360359,641896085,20288574,91757914,19332588062,31263746135,,17966363851,9011746554,0,0,7942,6640.45,610,0,0,0,190796,190797,6647.19,314897642,9056545582,147148320,106655869,4131074080,93820188,11204402,52205982,11685704,149301883,11087281,27484063,82276174,2594005664,8926272,9015580423,1835257,4098645131,2727416,6110465,5515307,11486216,4974117,10618648,1658934,10050745,0,4028785117,19575964946,18341947624,13,18556663432,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-16 21:40:10.215404,parsec,facesim_simlarge_t4_snappy4,facesim,4,0.1,0.1,99.78,5.6,1.7069011105235328,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3272.021,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
2.6018,2670787581,82187924,667145078,21141084,97925686,19653743604,31426193105,,18677785120,9272877862,0,0,10623,6890.12,629,0,0,0,190560,190561,6897.43,314138175,9219713548,152533032,106941862,4166980685,92414594,13633814,57750062,12973052,157820830,10702933,32113430,81200344,2673848340,9941619,9130600431,2097984,4198243269,2203070,6457904,8311520,13175620,8722868,14151007,3742406,12024123,0,3979357445,20043136353,19090726496,12,19252703437,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-16 21:40:58.578792,parsec,facesim_simlarge_t8_snappy4,facesim,8,0.08,0.05,99.87,5.59,1.9849335075716814,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3272.021,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
2.5949999999999998,2738349595,87518410,709855024,21623785,100169384,20068558727,31650984857,,19869833886,9488529775,0,0,16135,7344.56,758,0,0,0,191768,191769,7354.56,315141929,9277573702,151659562,108139869,4236825566,97320027,14200294,59271218,19194351,147627458,13623087,34507379,84235427,2643343155,10797968,9020044615,2332724,4195732491,2192069,6297091,9920165,15572238,11741711,18987798,3616154,11582196,0,4117823087,20438319232,20369095028,17,20511817121,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-16 21:41:42.393574,parsec,facesim_simlarge_t16_snappy4,facesim,16,0.07,0.08,99.85,5.59,1.9901348747591525,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3272.021,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
2.6883999999999997,2743654769,88009052,714497646,23628804,114460027,20458654618,31663720030,,19980823064,9889992354,0,0,27147,7458.73,2643,0,0,0,190471,190473,7475.61,318429674,9338154978,149162154,107522703,4330259580,102405150,16812992,65731309,27488165,153678902,13709135,38688925,86684652,2726403008,11279053,9352759555,2367880,4303920587,2003862,5750055,9182248,16452326,16398709,29060081,3267939,11964576,0,4187811081,21121224695,20602348058,11,20800679007,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-16 21:42:25.849202,parsec,facesim_simlarge_t32_snappy4,facesim,32,0.07,0.07,99.87,5.6,1.9209938997173044,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3272.021,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
3.11,2847676687,91308061,756296517,26838310,122216956,21731817222,32941380035,,21122077155,10704038391,0,0,48782,7915.39,3196,0,0,0,193911,193912,7943.67,328358519,9805403607,152719480,110259001,4501501629,117023770,19702227,78201532,37848907,159754511,14541564,33175843,95091509,2822029539,13604251,9436174248,2712387,4407175019,2291639,7173535,11542159,19533570,21070292,36206963,4310054,14293341,0,4376754134,22406241081,21821855282,21,22026196810,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-16 21:43:10.026419,parsec,facesim_simlarge_t64_snappy4,facesim,64,0.05,0.07,99.88,5.6,1.6605787781350485,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3272.021,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
4.0548,3041840422,104880266,808000372,33585502,169872067,23801224845,33323942237,,22712424274,12470054262,0,0,91808,8706.33,4714,0,0,0,194004,194006,8759.99,356233242,9898712109,139695172,117527997,4728190031,143868709,27198238,106751909,45013272,147728011,15427411,34704908,98629170,3003387584,16845288,10122485062,3171627,4760175909,2941897,6337250,17244817,30216995,27179146,53041425,4227795,14424989,0,4485000002,25129682090,23888967109,14,24115196103,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,<not supported>,simlarge,2024-04-16 21:43:56.365320,parsec,facesim_simlarge_t128_snappy4,facesim,128,0.07,0.08,99.85,5.59,1.2736509815527277,snappy4,x86_64,"32-bit, 64-bit",Little Endian,20,0-19,1,10,2,2,GenuineIntel,6,62,Intel(R) Xeon(R) CPU E5-2680 v2 @ 2.80GHz,4,3272.021,3600.0000,1200.0000,5599.85,VT-x,32K,32K,256K,25600K,"0,2,4,6,8,10,12,14,16,18","1,3,5,7,9,11,13,15,17,19",128 GiB
