,compute_time,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,Unnamed: 7,ref-cycles,stalled-cycles-backend,stalled-cycles-frontend,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-prefetches,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,L1-icache-loads,LLC-load-misses,LLC-loads,LLC-prefetch-misses,LLC-prefetches,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,node-load-misses,node-loads,node-prefetch-misses,node-prefetches,node-store-misses,node-stores,mem-loads,msr/aperf/,msr/mperf/,msr/smi/,msr/tsc/,uncore/clockticks/,uncore/qhl_request_ioh_reads/,uncore/qhl_request_ioh_writes/,uncore/qhl_request_local_reads/,uncore/qhl_request_local_writes/,uncore/qhl_request_remote_reads/,uncore/qhl_request_remote_writes/,uncore/qmc_normal_reads_any/,uncore/qmc_writes_full_any/,cache_lock_cycles.l1d,cache_lock_cycles.l1d_l2,l1d.m_evict,l1d.m_repl,l1d.m_snoop_evict,l1d.repl,l1d_cache_prefetch_lock_fb_hit,l1d_prefetch.miss,l1d_prefetch.requests,l1d_prefetch.triggers,l1d_wb_l2.e_state,l1d_wb_l2.i_state,l1d_wb_l2.m_state,l1d_wb_l2.mesi,l1d_wb_l2.s_state,l2_data_rqsts.any,l2_data_rqsts.demand.e_state,l2_data_rqsts.demand.i_state,l2_data_rqsts.demand.m_state,l2_data_rqsts.demand.mesi,l2_data_rqsts.demand.s_state,l2_data_rqsts.prefetch.e_state,l2_data_rqsts.prefetch.i_state,l2_data_rqsts.prefetch.m_state,l2_data_rqsts.prefetch.mesi,l2_data_rqsts.prefetch.s_state,l2_lines_in.any,l2_lines_in.e_state,l2_lines_in.s_state,l2_lines_out.any,l2_lines_out.demand_clean,l2_lines_out.demand_dirty,l2_lines_out.prefetch_clean,l2_lines_out.prefetch_dirty,l2_rqsts.ifetch_hit,l2_rqsts.ifetch_miss,l2_rqsts.ifetches,l2_rqsts.ld_hit,l2_rqsts.ld_miss,l2_rqsts.loads,l2_rqsts.miss,l2_rqsts.prefetch_hit,l2_rqsts.prefetch_miss,l2_rqsts.prefetches,l2_rqsts.references,l2_rqsts.rfo_hit,l2_rqsts.rfo_miss,l2_rqsts.rfos,l2_transactions.any,l2_transactions.fill,l2_transactions.ifetch,l2_transactions.l1d_wb,l2_transactions.load,l2_transactions.prefetch,l2_transactions.rfo,l2_transactions.wb,l2_write.lock.e_state,l2_write.lock.hit,l2_write.lock.i_state,l2_write.lock.m_state,l2_write.lock.mesi,l2_write.lock.s_state,l2_write.rfo.hit,l2_write.rfo.i_state,l2_write.rfo.m_state,l2_write.rfo.mesi,l2_write.rfo.s_state,longest_lat_cache.miss,longest_lat_cache.reference,mem_inst_retired.latency_above_threshold_0,mem_inst_retired.latency_above_threshold_1024,mem_inst_retired.latency_above_threshold_128,mem_inst_retired.latency_above_threshold_16,mem_inst_retired.latency_above_threshold_16384,mem_inst_retired.latency_above_threshold_2048,mem_inst_retired.latency_above_threshold_256,mem_inst_retired.latency_above_threshold_32,mem_inst_retired.latency_above_threshold_32768,mem_inst_retired.latency_above_threshold_4,mem_inst_retired.latency_above_threshold_4096,mem_inst_retired.latency_above_threshold_512,mem_inst_retired.latency_above_threshold_64,mem_inst_retired.latency_above_threshold_8,mem_inst_retired.latency_above_threshold_8192,mem_inst_retired.loads,mem_inst_retired.stores,store_blocks.at_ret,store_blocks.l1d_block,benchmark,threads,host_cpu_user,host_cpu_system,host_cpu_idle,host_memused,speed_up,Architecture,CPU op-mode(s),Byte Order,CPU(s),On-line CPU(s) list,Thread(s) per core,Core(s) per socket,Socket(s),NUMA node(s),Vendor ID,CPU family,Model,Model name,Stepping,CPU MHz,BogoMIPS,Virtualization,L1d cache,L1i cache,L2 cache,L3 cache,NUMA node0 CPU(s),NUMA node1 CPU(s),total_memory,L1-icache-prefetches,NUMA node2 CPU(s),NUMA node3 CPU(s),NUMA node4 CPU(s),NUMA node5 CPU(s),NUMA node6 CPU(s),NUMA node7 CPU(s),bus-cycles,Unnamed: 8,mem-stores,power/energy-cores/,power/energy-pkg/,power/energy-ram/,uncore_imc_0/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_0/clockticks/,uncore_imc_1/cas_count_read/,uncore_imc_1/cas_count_write/,uncore_imc_1/clockticks/,uncore_imc_2/cas_count_read/,uncore_imc_2/cas_count_write/,uncore_imc_2/clockticks/,uncore_imc_3/cas_count_read/,uncore_imc_3/cas_count_write/,uncore_imc_3/clockticks/,CPU max MHz,CPU min MHz
compute_time,1.0,0.7662869445022076,0.6947428269368887,0.8126124964487731,0.8473083282857774,0.8140247262814614,0.7892708083592175,,0.8045401626901317,0.799025349915477,0.5828973283785613,,,0.7607135044877298,0.8078913721522063,0.34399168979883543,,,-0.011782069643188777,0.1998500367916833,0.19984964072003997,0.8079509428953653,0.8213566762803388,0.835274084536656,0.17047961922703211,0.708345916287566,0.6015997025724834,0.8228381704698146,0.7572379177203509,0.8136176282546527,0.7906950191362668,0.8163042936784264,0.2698888367116572,0.4472532767082722,0.5305316990989165,0.8147024660266071,0.2353763116485176,0.7649662445905749,0.4311874280964414,0.8339996630009872,0.666482520410486,0.8206545600822579,0.29520885259592594,0.5589860824660381,0.3504636460683947,0.5772818340973621,0.16896823829867544,0.26776737348036544,0.5645488579369424,0.5982912065368481,,0.8138326596341909,0.8153575961997614,0.39370044255245296,0.8153508315384109,,,,,,,,,,0.7878794113102165,0.24700294046279592,0.777235242046006,0.6284156892758982,0.779869734269861,0.821926400675444,0.4482373969409278,0.3884630662560853,0.3405124612592848,0.34593334449205715,0.8549975127634077,0.6670568261359299,0.4669387789940275,0.7729050830459712,-0.02246445178518247,0.7752963578649815,0.42296578761561265,0.7798788568372165,0.5458289860104139,0.820310734691173,0.4517032329251217,0.7687706717553277,0.5447768794683465,0.1839602800904157,0.559818787298356,0.132753662359009,0.8199870882744779,0.811541719957102,0.74928311130874,0.8164199579559921,0.7927361403296846,0.8494700893643558,0.6107517921404588,0.49460597401136347,0.8216317111381051,0.7835430218067839,0.8136758038814929,0.5653537219769986,0.7762731329729143,0.8191509830364333,0.8196827212822416,0.7072282268439753,0.6216135649972728,0.6656570333686092,0.8322333091113466,0.3519713172181134,0.8142525860843006,0.7151273380205534,0.8328116427931623,0.8171576250113742,0.8190043921982437,0.7745872446570182,0.8177010041072502,0.6710352041358142,0.7179845093436144,0.8231991194874249,0.5397351268135877,0.7647902111330784,0.7592020381503363,0.754512487889436,0.7632643958243286,0.7643125049642789,0.4513468506395479,0.7656446194433281,0.27608190095556995,0.6807343863025552,0.6636187487329054,0.8139412160369149,0.8244108337788313,,,,,,,,,,,,,,,,0.8266589710986061,0.8495488630136518,0.8378585659662252,0.8056857329169214,,0.019748239040568116,0.06980846737882296,0.004391105616950749,-0.06412952632190318,-0.03769969120072386,-0.054028662642197994,,,,0.09601271236570214,,0.09855387465051067,-0.025960141632722148,0.09925682000139655,0.09925682000139625,,0.0992568200013962,-0.10831483818162616,,-0.09855387465051067,-0.029708853747007238,-0.11014814423107762,,,,,,,,,0.2757939707666557,,,,,,,0.8038729784565263,,0.8419828249449698,,,,,,,,,,,,,,,,,
branch-instructions,0.7662869445022076,1.0,0.6100592407071227,0.7268825043141539,0.7978193231693407,0.8772574779918202,0.9909693177281987,,0.9831324254539738,0.8287491917632118,0.8875165860475175,,,0.9582817328362848,0.8560971841136422,0.6977660631286843,,,-0.008265042887025223,-0.012617618620679366,-0.012617365544979206,0.8562659392472451,0.8322183126115025,0.9765793945181167,0.23722061886773715,0.5881833443376927,0.6452585952832809,0.9904271574956711,0.8850588837074623,0.8442127644906563,0.6928765151001615,0.7299150818295207,0.20845459421594897,0.5082362195519522,0.430444237344407,0.6959625199835165,0.24835740318607355,0.9999723799621102,0.4850777700398116,0.9770191024132233,0.8913575071194192,0.9908533919918795,0.535445796293747,0.6966042522964401,0.38197840517651116,0.4553515607083018,0.1814924908464516,0.20846292180262888,0.6818694858810737,0.48279574873106357,,0.8785099225805685,0.8872221816916148,0.6579931554835136,0.8872288759622975,,,,,,,,,,0.9667362514628697,-0.00505973827237385,0.7363612772467378,0.5688005594415592,0.7439319240557367,0.7818946448318791,0.19500502117217672,0.16812679965340332,0.3766023452056911,0.37467317985692655,0.8356034761687913,0.6775906651678151,0.40114992042832426,0.7396516049203702,-0.03463128545122131,0.7213135638588601,0.10525073339802613,0.8518842545662445,0.42520012483737035,0.7896341876023238,0.5330700656946353,0.7717180429310183,0.4576557745044558,-0.013160867035836084,0.4701837236960246,0.22966647947524324,0.8895371607113499,0.7497733428793448,0.9183761916794978,0.8793604208176251,0.9012288400984727,0.808304584931134,0.5870957523313435,0.3133481251103992,0.9366795952759233,0.9593317283437414,0.9466888808641406,0.36431532670112815,0.8509453758117528,0.7884297735515832,0.88414097199551,0.7089231612606419,0.5694062292911939,0.6259867127534299,0.8672677884586293,0.22854828166393756,0.848154657010636,0.661738117107293,0.872643601963963,0.8803729085390546,0.9458176573767164,0.7324060591098978,0.7854362296730616,0.6395628158597833,0.649802285028277,0.7071549778103701,0.6765779935711443,0.9803908328124029,0.9434238350642514,0.9290227177754746,0.9524899939632787,0.9829127731709671,0.3736753265238628,0.6802016673222092,0.16330242031974126,0.5877895346664161,0.8539212975076378,0.6995611768703434,0.9109700180315972,,,,,,,,,,,,,,,,0.9953361763633237,0.9896635579060028,0.8727598146707756,0.8469883970484503,,0.0955845504552227,0.10087963146995554,0.023351714031343555,-0.09311434664567039,0.02210173530496051,-0.0273847247310675,,,,-0.004926902922857759,,0.0017884995940301465,-0.00637408125126911,-0.00460174220330508,-0.0046017422033053325,,-0.004601742203305327,0.003177584502800492,,-0.0017884995940301465,0.01291742566284072,0.00259334767327597,,,,,,,,,0.27198585684440946,,,,,,,0.9751492008466849,,0.9904839568728111,,,,,,,,,,,,,,,,,
branch-misses,0.6947428269368887,0.6100592407071227,1.0,0.6166938209181209,0.6268115473735794,0.6675485903354054,0.6666638684500487,,0.4689808749047374,0.6423938054325169,0.40273614513973294,,,0.5431364011454166,0.6671633207467211,0.17830467694277058,,,-0.015452622519005758,-0.0036320045658696045,-0.003632393847028474,0.6670041006137304,0.6001358604717555,0.7038960202939418,0.04941859489237827,0.5941604902316614,0.37525432510086787,0.4759840353914444,0.49454018417771645,0.8248847878581735,0.6094129722039776,0.6215634079575543,0.16679310771558112,0.2563676546335199,0.2760652162812516,0.5973086767865443,0.3983478624051388,0.6078993986089911,0.1623589110548942,0.7018333007032624,0.29288298379796707,0.4698639989257434,0.10125670756540138,0.4510928643805645,0.20726354920395848,0.285955884050262,0.13622795498345883,0.1660352291581817,0.25541045466502854,0.3181981544338133,,0.6667182287847073,0.6676108461110367,0.2105978091939391,0.6676259061803396,,,,,,,,,,0.2662004796869328,0.0971294865880117,0.298330553172449,0.25075074257028657,0.2973409871070343,0.2713200177622373,0.1546205342079515,0.07353342912582114,0.4574745668638023,0.45260932982051205,0.2902613794209032,0.22091212903196297,0.25382772919683233,0.30165328602798075,-0.053865521793220086,0.251584066854465,0.13142350645541803,0.22594821578392849,0.3012723042523416,0.2727053240124286,0.2224134910883004,0.27200058380108316,0.14456621955349433,0.12126129652004851,0.1749994712744671,0.17590698195844423,0.23952483049321613,0.23846872675526298,0.21671816646844164,0.23568172671456014,0.2285707588958258,0.29396531804451576,0.16175838293530004,0.1494468303392169,0.24862753910741042,0.23709151435732542,0.24630238208815483,0.2484832859850392,0.22526907354182046,0.2731098122072494,0.23716189080116049,0.2897598645228578,0.1671031797550388,0.2065694145323393,0.26652367363375823,0.20391668272658553,0.2393970568855147,0.26945106123594925,0.26126506286496903,0.23602983915967013,0.2490064394670182,0.29009759543852265,0.27514175468407515,0.20757934600823327,0.26595662703298073,0.27073988297554386,0.17515216895291696,0.2550731489496279,0.25938260369604116,0.2553321783148071,0.25984411530737656,0.2550272062862023,0.22861466671299294,0.2437410610244632,0.1744915957415213,0.26966628437966245,0.1826829725541176,0.26119610185690173,0.24755554766190171,,,,,,,,,,,,,,,,0.43866555048069966,0.44968905528291403,0.27634544598670935,0.26275665503275136,,0.08075570043816097,0.21279084588646358,0.07407062517468486,-0.21483661173900898,-0.014138924473914908,-0.03950276479906013,,,,0.11231976292353393,,0.13279507296123505,-0.05032972076331003,0.11739848453750015,0.11739848453749985,,0.11739848453749994,-0.1328875493980319,,-0.13279507296123505,9.294219303894914e-05,-0.1367723475601462,,,,,,,,,0.1468540564226592,,,,,,,0.6238727662817208,,0.6408697239491672,,,,,,,,,,,,,,,,,
cache-misses,0.8126124964487731,0.7268825043141539,0.6166938209181209,1.0,0.9301963450477206,0.9451423381773201,0.7216042231820476,,0.6937429114320877,0.9759492372044423,0.4575058935042597,,,0.7963230646723418,0.9518274732736464,0.1649098208084334,,,-0.00442861795565963,0.12266786641469678,0.12266840324589992,0.9518693768425276,0.8049009317530621,0.8262939241137789,0.06295419378608287,0.7838234119820564,0.5301517593506149,0.6260001519999044,0.7047505000967939,0.8984572151439412,0.996418604828559,0.9405392081772619,0.7117064113124143,0.7448307190576462,0.7066537427324181,0.9660689312544634,0.05708598352261354,0.725030677941854,0.15421769425932555,0.8246584791505206,0.5589594755385292,0.6214204825695046,0.08199815511874739,0.3960771190455168,0.7701569405704464,0.9479502429061681,0.6328870000890557,0.7129711358227465,0.6339969614335762,0.7585070294786299,,0.944635714026731,0.9402579314851928,0.41181789557334014,0.9402384649918771,,,,,,,,,,0.7501229270486907,0.2691715782985254,0.7853080202525732,0.6647701485188774,0.785404295202646,0.8478129066625589,0.5156596947093895,0.49829552528305954,0.2964052482085602,0.30442023659756084,0.8625617455804949,0.7291818198011061,0.43137815491026604,0.7726168332275546,-0.02754935927145702,0.8380424372832597,0.5088582893235271,0.7783222432170034,0.5645512295548095,0.8356335694336025,0.4010088291470442,0.783727626311674,0.706008571661731,0.20549725914845393,0.6939868248139177,0.14110104967798906,0.8449048750292705,0.888757161886487,0.729465449659393,0.8446078529442957,0.7777121193439185,0.8634255002386139,0.7468184708752407,0.5627475711308867,0.7596281012461098,0.720165344846556,0.7511247408124808,0.6048499014213035,0.774471031003667,0.8348991082242199,0.8480067784650374,0.6842881246973874,0.7585372054237569,0.7629673064119202,0.831816857975684,0.3291434664613533,0.8316793261808781,0.7127407557908948,0.8596610013332944,0.8485668820285547,0.7605676560712789,0.772069494755568,0.8470812061305875,0.774321175725485,0.7212895717743402,0.8692260111524126,0.40608259324198426,0.6834277011611416,0.725727376661645,0.7329375715539049,0.7233623018940345,0.681453760279401,0.4347868158242776,0.8252204510554507,0.2434354812267584,0.7013627609479434,0.693163519954349,0.9827599954272683,0.8212772320500806,,,,,,,,,,,,,,,,0.7010118310311308,0.7296898101543804,0.8503345286699223,0.8126489131782788,,0.0954060486429496,0.10421260379114664,0.0005732490414297265,-0.08721434932746515,-0.08565953253986755,-0.0226900991947849,,,,0.12510496421858935,,0.08226769532928106,0.01789236571775274,0.12603977835093333,0.1260397783509331,,0.12603977835093313,-0.12515917228863271,,-0.08226769532928106,-0.027871042198388783,-0.12298234165747587,,,,,,,,,0.32176620394228855,,,,,,,0.6446192762454858,,0.5049645875252189,,,,,,,,,,,,,,,,,
cache-references,0.8473083282857774,0.7978193231693407,0.6268115473735794,0.9301963450477206,1.0,0.9215932475686056,0.8047075221393785,,0.9230431397904801,0.9269849453799426,0.5834365276046509,,,0.8458723132818424,0.9197842382229718,0.33803039411417274,,,-0.006904858476274689,0.20040855987307415,0.20040955194428822,0.9198509637683143,0.9023451230591397,0.8861219061918572,0.14698841585468927,0.8956621347905745,0.6467012735703779,0.8809527038133872,0.7738905488404801,0.8585051883923597,0.9207979706563967,0.9900940839063396,0.43799582477396315,0.672488675199611,0.5544779519875414,0.9404650675100398,0.04447211368726827,0.796800432595681,0.24203464325503213,0.8851749712684552,0.8344242837768301,0.8798933156053004,0.19069291415317774,0.4795554912911065,0.5886225522787255,0.6950527377633755,0.40831750134359435,0.4384757848668991,0.7324593624681794,0.6194116473600951,,0.9215521983381015,0.9207393295932316,0.6201133153576226,0.9206851373749798,,,,,,,,,,0.9379311954108023,0.1001252807258501,0.7904520426685046,0.6310767489274046,0.7972629622819094,0.9126213549040837,0.34303432661275585,0.4012820310588165,0.4957247625073331,0.4985807660604661,0.893314002623363,0.7432822440331519,0.41833448193701905,0.7888996720316521,-0.03286138792820483,0.8525339271016797,0.25679170214739,0.9803099996469532,0.4930333401022228,0.9292831651320489,0.5169905405102257,0.8106232719746709,0.5605705526541024,0.048426011698150175,0.5623455233520487,0.17860658202012247,0.9746682228498483,0.861802175479225,0.9737696111741208,0.974717734330076,0.990308018652897,0.882999320008363,0.6703381403557673,0.413701460470924,0.9301203098840397,0.9337306498073401,0.9347196849331434,0.4694357127726458,0.9787241775763134,0.9282061139333471,0.9712391613884,0.724279549172202,0.6619622893787188,0.7004115843197897,0.9293723195998939,0.25929501792283743,0.9039549797511316,0.7148559985180024,0.9407366550631555,0.9753081303187595,0.9368499786179808,0.7829835446673838,0.9256912942141021,0.7128636076342942,0.7120397701363798,0.8104030165014893,0.6144469134097842,0.9277264541135312,0.9145801313695333,0.9135579618995339,0.9204591056805341,0.9279386785125872,0.3993377655955702,0.7838399235868408,0.18067995180223212,0.6570033833614563,0.8556216530003378,0.8379245352463303,0.9958660303504393,,,,,,,,,,,,,,,,0.9210269954931248,0.9177894954381083,0.9103840367059853,0.9418287781329759,,0.0957903665328468,0.11447690641061979,-0.01606691288077255,-0.09072272956489003,-0.1781505031017008,-0.03375170182698962,,,,0.23370048357745946,,0.13516700170262122,0.054286720680805915,0.23411400854602904,0.2341140085460288,,0.23411400854602876,-0.2273526820943401,,-0.13516700170262122,-0.041513268999052645,-0.22145187341700878,,,,,,,,,0.4080063319866767,,,,,,,0.9198998990350824,,0.8374735247941427,,,,,,,,,,,,,,,,,
cpu-cycles,0.8140247262814614,0.8772574779918202,0.6675485903354054,0.9451423381773201,0.9215932475686056,1.0,0.8692058779372989,,0.9995602985126899,0.9792332938563437,0.6292216543403382,,,0.9013498142626786,0.9985880156855946,0.349908400664667,,,-0.006523155380291155,0.021564527269079127,0.021565100205132588,0.9986029008983213,0.8391077308326367,0.9413190984616794,0.10662736034832761,0.7388044365573881,0.6582074632873255,0.9776867430064067,0.7901587150138772,0.9390551644834265,0.9352203350237334,0.9105671190621674,0.34274392654824004,0.6157351043842011,0.47371885110492473,0.9019431184432908,0.12555980959308724,0.8762232557469511,0.2262089368728639,0.9406937868100375,0.8760044573602581,0.9776456779853376,0.22536192361319862,0.5171510609914378,0.49454791659013214,0.5729561623578078,0.3100961350957401,0.3429270633021952,0.707389721930309,0.530703566867378,,0.9999912905734275,0.9997100766640434,0.6708471351038747,0.9997088868840365,,,,,,,,,,0.9601842637477594,0.019380056252587565,0.771711477780563,0.612818695519057,0.778663272142101,0.8278214809066115,0.2266964293052497,0.24270687946643343,0.430085395361447,0.4291241511607699,0.8595265262490059,0.698933598869981,0.44339837408001304,0.773394386215947,-0.036138759020003394,0.7779671678640544,0.17353498004856455,0.8736041732780719,0.47577006664149274,0.8332799978197355,0.5597451821368432,0.8083597885927374,0.5276950228745314,0.040048996557030335,0.5402859216041821,0.2727224142218471,0.9180036437374626,0.7988622626318644,0.9275426252615196,0.9098631601661394,0.9165459704274217,0.8286990980928194,0.6485898771252732,0.36181707110786143,0.9396698494049546,0.9532025164100075,0.9470775006054368,0.4293881844297488,0.8718746290265322,0.8317816728624905,0.9135912636145486,0.7499359863898926,0.6325782373809207,0.6852037758486434,0.8979351442900093,0.27564794825799593,0.8623643287651491,0.6984863575505096,0.9056049940162197,0.9109057790725779,0.9473862175075911,0.7663936436923076,0.8310040991054713,0.6982938731610767,0.6897953768155023,0.744335523356193,0.6710768358439658,0.9675992431810053,0.9358660909303398,0.9246982552888107,0.9442459669701498,0.9692007767733561,0.4183918883862485,0.7088304165820033,0.20561359997759435,0.6303871181447732,0.8616964527506404,0.7521586610409777,0.9283807679011953,,,,,,,,,,,,,,,,0.9953367092259583,0.9895026998687716,0.8840137184324219,0.8763276702275049,,0.09282376891023203,0.1314836393504023,0.017403786969339495,-0.11658382152823166,-0.04264881720858777,-0.02306047769818728,,,,0.07263428986144949,,0.047775192473051585,0.010351482827486982,0.07317918693930492,0.07317918693930468,,0.07317918693930464,-0.07267354348671794,,-0.047775192473051585,-0.010004866236328498,-0.07141093338833737,,,,,,,,,0.2980458116199275,,,,,,,0.9998282147667674,,0.9626100410003299,,,,,,,,,,,,,,,,,
instructions,0.7892708083592175,0.9909693177281987,0.6666638684500487,0.7216042231820476,0.8047075221393785,0.8692058779372989,1.0,,0.9816560047687741,0.8248565582968471,0.8830142297330257,,,0.9433700846514863,0.8472128140784018,0.6866035443104815,,,-0.010460213249179822,-0.011390255515274155,-0.01139016429885813,0.8473628012234175,0.8559413481556268,0.9798348247589485,0.26761803268159257,0.6305759003905336,0.6766084253545441,0.9909292945468494,0.8815959229447593,0.8648304410622638,0.6871475063380627,0.737316842985716,0.23412055059455994,0.5296139707809578,0.44532644934114335,0.7006265297525376,0.28476007058675895,0.9910507581571876,0.4788651476855802,0.9801691766775337,0.8745265482737101,0.9910650390930978,0.5328347232007085,0.7030972830404738,0.3889417071189536,0.4670397476497937,0.19457287127274175,0.2338574328005361,0.6742211976140274,0.4978200453641194,,0.8703206456356553,0.8789578778550202,0.6559903057213843,0.8789698586733008,,,,,,,,,,0.9474021230859384,-0.010885706142641905,0.7612244014291625,0.606759955833193,0.7680863658802862,0.8081015710081904,0.18124024557281448,0.22451624518739868,0.4486282903336017,0.4475074388476037,0.842681870089611,0.6842607499912902,0.4476887403856062,0.7634275233308303,-0.03195372196747432,0.756957839662264,0.1699571235394371,0.8498780977986303,0.47685633303974484,0.8141001928992919,0.5537743237585167,0.8003660802057286,0.5028016733396766,0.054755818113423615,0.520728373032953,0.26288185572450057,0.8940371999885683,0.7710465219525617,0.9088803849864346,0.8844943874266284,0.8939770200007208,0.8041373647961041,0.6209012371258501,0.3660410469097439,0.9291169787401461,0.9403406635786777,0.9357423082798743,0.4257145033915458,0.8485540258349499,0.812845215431289,0.8897573086069989,0.7476308151214272,0.6078682089643116,0.6657568262870894,0.8812272730878995,0.28058712426954757,0.8380732867864149,0.6863983784713654,0.8842103306707702,0.8856310130662443,0.9354059206857076,0.7560829561697503,0.810287789940186,0.6774624031663489,0.6781003146946325,0.7270802757280252,0.6550408847748396,0.9586644590757007,0.923254264975691,0.9100483615639977,0.9321021350737323,0.9616796613361666,0.42077306978422135,0.6864566161870258,0.2128498662190828,0.6209447477742287,0.8423333493508276,0.7109773759526306,0.9067334154744892,,,,,,,,,,,,,,,,0.9984148192278566,0.9903141477136236,0.8621298908900856,0.8639779620746529,,0.08961996585867836,0.10501694170011723,0.03151520682847167,-0.10015021765225202,0.02936413014014627,-0.033404218254280596,,,,-0.011137167107936701,,-0.00017141615104404224,-0.0096487279601839,-0.01070549470411048,-0.010705494704110856,,-0.010705494704110733,0.008650122618526908,,0.00017141615104404224,0.008986545344391701,0.007747172303153515,,,,,,,,,0.3032135515244288,,,,,,,0.9690159072479831,,0.9905763297927692,,,,,,,,,,,,,,,,,
Unnamed: 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ref-cycles,0.8045401626901317,0.9831324254539738,0.4689808749047374,0.6937429114320877,0.9230431397904801,0.9995602985126899,0.9816560047687741,,1.0,0.9788966845161391,0.9920362818645472,,,0.9537481309279563,0.9987605871007467,0.893030921844852,,,,0.01467672341670318,0.014676813959967967,0.9987284415720927,0.8359998713724398,0.9840792225095211,0.4164891342662429,0.26272767699325117,0.6524187155355816,0.9769227336249768,0.8678000384485359,0.4939033567796586,0.56807173873118,0.8487904912280239,0.33603768355207425,0.6062553434910405,0.467747776953014,0.7268815409265117,0.3649528596677729,0.9830719427693461,0.7493305739180969,0.9839260421889241,0.8689464769605484,0.9769194937813155,0.8120371364596851,0.7106046165540908,0.48392844984250627,0.568699806152666,0.30030888231611036,0.33619850196155354,0.6918410527857461,0.5244131611078842,,0.9994267107224051,0.9999654062190676,0.6516127402358415,0.9999683009999742,,,,,,,,,,0.9605052870874367,0.016914385665212372,0.7725405971098314,0.614086154385488,0.7795220835786962,0.8281547449978751,0.22437493669081027,0.2448153583153156,0.42929000871657064,0.428369178533936,0.8597197454096565,0.7004329085961385,0.44449235667004444,0.7742294692344633,-0.036015726736428416,0.7784188821180277,0.1731455914804573,0.8735399748375327,0.47716620545871996,0.8334576402220737,0.5608283580416196,0.8092229333506927,0.5285109084025952,0.04045810993240528,0.5411282697674493,0.2730281164765278,0.9184948974983184,0.7989401331694326,0.9283191281803982,0.9101903746847991,0.9167916987516769,0.8281957529269841,0.6492737635746775,0.36220871206038324,0.9404754482940092,0.9542731776353431,0.9479723523889627,0.42996236209631666,0.8717921795561064,0.8319601284986421,0.9141616357073523,0.7509440364300493,0.6335532684652996,0.6862319834608237,0.8986881111902606,0.2768572147989129,0.8628590186015598,0.6995113231942295,0.906230650697535,0.911233153744602,0.9482789946241574,0.7673592531970989,0.8311681894028602,0.6992544915988274,0.6907691794012089,0.7443547978005888,0.6715089467137411,0.9681992426512457,0.9360582550945425,0.9251136048731339,0.9444957990649933,0.969832595396839,0.4193985012575445,0.709263078622036,0.2064903760638576,0.6311774185445211,0.8618706700625608,0.7519832833281289,0.9287058062700271,,,,,,,,,,,,,,,,0.995137702774349,0.9892301218022302,0.8838603717784107,0.8766038391975687,,0.10285211532085542,-0.02470351070785736,-0.01725071064199434,0.02229531872984335,0.043784327722533274,-0.035556927123200945,,,,-0.025883035733872014,,0.02588303573387261,-0.02588303573387267,,,,,-0.025883035733872576,,-0.02588303573387261,0.0332099844148115,-0.025883035733872573,,,,,,,,,,,,,,,,0.9999998693501269,,0.9623029934246248,,,,,,,,,,,,,,,,,
