compute_time,branch-instructions,branch-misses,cache-misses,cache-references,cpu-cycles,instructions,Unnamed: 7,ref-cycles,stalled-cycles-backend,stalled-cycles-frontend,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-prefetches,L1-dcache-store-misses,L1-dcache-stores,L1-icache-load-misses,L1-icache-loads,LLC-load-misses,LLC-loads,LLC-prefetch-misses,LLC-prefetches,LLC-store-misses,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-loads,dTLB-store-misses,dTLB-stores,iTLB-load-misses,iTLB-loads,node-load-misses,node-loads,node-prefetch-misses,node-prefetches,node-store-misses,node-stores,mem-loads,msr/aperf/,msr/mperf/,msr/smi/,msr/tsc/,uncore/clockticks/,uncore/qhl_request_ioh_reads/,uncore/qhl_request_ioh_writes/,uncore/qhl_request_local_reads/,uncore/qhl_request_local_writes/,uncore/qhl_request_remote_reads/,uncore/qhl_request_remote_writes/,uncore/qmc_normal_reads_any/,uncore/qmc_writes_full_any/,cache_lock_cycles.l1d,cache_lock_cycles.l1d_l2,l1d.m_evict,l1d.m_repl,l1d.m_snoop_evict,l1d.repl,l1d_cache_prefetch_lock_fb_hit,l1d_prefetch.miss,l1d_prefetch.requests,l1d_prefetch.triggers,l1d_wb_l2.e_state,l1d_wb_l2.i_state,l1d_wb_l2.m_state,l1d_wb_l2.mesi,l1d_wb_l2.s_state,l2_data_rqsts.any,l2_data_rqsts.demand.e_state,l2_data_rqsts.demand.i_state,l2_data_rqsts.demand.m_state,l2_data_rqsts.demand.mesi,l2_data_rqsts.demand.s_state,l2_data_rqsts.prefetch.e_state,l2_data_rqsts.prefetch.i_state,l2_data_rqsts.prefetch.m_state,l2_data_rqsts.prefetch.mesi,l2_data_rqsts.prefetch.s_state,l2_lines_in.any,l2_lines_in.e_state,l2_lines_in.s_state,l2_lines_out.any,l2_lines_out.demand_clean,l2_lines_out.demand_dirty,l2_lines_out.prefetch_clean,l2_lines_out.prefetch_dirty,l2_rqsts.ifetch_hit,l2_rqsts.ifetch_miss,l2_rqsts.ifetches,l2_rqsts.ld_hit,l2_rqsts.ld_miss,l2_rqsts.loads,l2_rqsts.miss,l2_rqsts.prefetch_hit,l2_rqsts.prefetch_miss,l2_rqsts.prefetches,l2_rqsts.references,l2_rqsts.rfo_hit,l2_rqsts.rfo_miss,l2_rqsts.rfos,l2_transactions.any,l2_transactions.fill,l2_transactions.ifetch,l2_transactions.l1d_wb,l2_transactions.load,l2_transactions.prefetch,l2_transactions.rfo,l2_transactions.wb,l2_write.lock.e_state,l2_write.lock.hit,l2_write.lock.i_state,l2_write.lock.m_state,l2_write.lock.mesi,l2_write.lock.s_state,l2_write.rfo.hit,l2_write.rfo.i_state,l2_write.rfo.m_state,l2_write.rfo.mesi,l2_write.rfo.s_state,longest_lat_cache.miss,longest_lat_cache.reference,mem_inst_retired.latency_above_threshold_0,mem_inst_retired.latency_above_threshold_1024,mem_inst_retired.latency_above_threshold_128,mem_inst_retired.latency_above_threshold_16,mem_inst_retired.latency_above_threshold_16384,mem_inst_retired.latency_above_threshold_2048,mem_inst_retired.latency_above_threshold_256,mem_inst_retired.latency_above_threshold_32,mem_inst_retired.latency_above_threshold_32768,mem_inst_retired.latency_above_threshold_4,mem_inst_retired.latency_above_threshold_4096,mem_inst_retired.latency_above_threshold_512,mem_inst_retired.latency_above_threshold_64,mem_inst_retired.latency_above_threshold_8,mem_inst_retired.latency_above_threshold_8192,mem_inst_retired.loads,mem_inst_retired.stores,store_blocks.at_ret,store_blocks.l1d_block,size,run_time,benchmark,run_id,program,threads,host_cpu_user,host_cpu_system,host_cpu_idle,host_memused,speed_up,hostname,Architecture,CPU op-mode(s),Byte Order,CPU(s),On-line CPU(s) list,Thread(s) per core,Core(s) per socket,Socket(s),NUMA node(s),Vendor ID,CPU family,Model,Model name,Stepping,CPU MHz,BogoMIPS,Virtualization,L1d cache,L1i cache,L2 cache,L3 cache,NUMA node0 CPU(s),NUMA node1 CPU(s),total_memory,L1-icache-prefetches,NUMA node2 CPU(s),NUMA node3 CPU(s),NUMA node4 CPU(s),NUMA node5 CPU(s),NUMA node6 CPU(s),NUMA node7 CPU(s),bus-cycles,Unnamed: 8,mem-stores,power/energy-cores/,power/energy-pkg/,power/energy-ram/,uncore_imc_0/cas_count_read/,uncore_imc_0/cas_count_write/,uncore_imc_0/clockticks/,uncore_imc_1/cas_count_read/,uncore_imc_1/cas_count_write/,uncore_imc_1/clockticks/,uncore_imc_2/cas_count_read/,uncore_imc_2/cas_count_write/,uncore_imc_2/clockticks/,uncore_imc_3/cas_count_read/,uncore_imc_3/cas_count_write/,uncore_imc_3/clockticks/,CPU max MHz,CPU min MHz
0.2552,751610593.0,22363247.0,20016194.0,129237529.0,7120778110.0,3821015265.0,,,1889610613.0,1825549716.0,0.0,0.0,19636.0,3226.6,4528.0,0.0,0.0,0.0,139389.0,139391.0,3247.98,51208977.0,2091787876.0,8753.0,51172074.0,,,45824759.0,1656714626.0,16984853.0,95108731.0,,,,25357608.0,19746565.0,758489766.0,914715.0,1857759949.0,,,293228.0,1536086006.0,,,,,,,,7617369793.0,6703792081.0,,6699655535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simsmall,2024-04-14 15:27:48.695928,,bodytrack_simsmall_t128_crunchy5,bodytrack,128,0.01,0.02,99.97,3.15,1.9576802507836983,crunchy5,,,,64,,2,8,4,8,,21,1,,2,2100.137,4200.27,,,,,,,,,460358.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.37,521174760.0,15828674.0,2823787.0,32372109.0,3170516101.0,3003167537.0,,3639937747.0,,1970847658.0,0.0,0.0,3574.0,1394.91,556.0,0.0,0.0,0.0,137907.0,137908.0,1399.36,37298661.0,757765738.0,4737487.0,,11804898.0,417197114.0,33848914.0,,1285700.0,13098459.0,735671.0,5857602.0,1281152.0,5282814.0,15895991.0,518079604.0,4311006.0,784353377.0,1016144.0,415099750.0,1184565.0,741039.0,1193838.0,1444060.0,585915.0,732350.0,805555.0,1305752.0,0.0,3330685763.0,3815325499.0,2.0,3882162921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simsmall,2024-04-14 05:11:55.178046,,bodytrack_simsmall_t1_snappy1,bodytrack,1,0.1,0.13,99.77,5.17,1.0,snappy1,,,,20,,1,10,2,2,,6,62,,4,1953.369,5599.9,,,,,,,,,,,,,,,,130373385.0,,364040795.0,,,,,,,,,,,,,,,,3600.0,1200.0
0.237,549090980.0,16059835.0,2360447.0,31368572.0,3267426344.0,3284951987.0,,3760974086.0,,1991356134.0,0.0,0.0,3677.0,1422.49,561.0,0.0,0.0,0.0,137932.0,137934.0,1427.0,37404354.0,767990728.0,4611188.0,,12286693.0,413749532.0,33352287.0,,1463379.0,13499629.0,884179.0,5821716.0,1629026.0,5975104.0,16855690.0,497217190.0,4376577.0,730611344.0,977816.0,406495269.0,1150982.0,623568.0,1153906.0,1409427.0,569567.0,809372.0,604308.0,1183424.0,0.0,3359156685.0,3890280275.0,4.0,3959390911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simsmall,2024-04-14 05:12:19.765909,,bodytrack_simsmall_t2_snappy1,bodytrack,2,0.05,0.07,99.88,5.17,1.561181434599156,snappy1,,,,20,,1,10,2,2,,6,62,,4,1953.369,5599.9,,,,,,,,,,,,,,,,134727416.0,,379466550.0,,,,,,,,,,,,,,,,3600.0,1200.0
0.203,493323491.0,15426823.0,3105660.0,32293631.0,3226240690.0,3114134862.0,,3798777899.0,,1971954515.0,0.0,0.0,3845.0,1447.19,571.0,0.0,0.0,0.0,137988.0,137990.0,1451.78,37644858.0,774201208.0,4673782.0,,11712223.0,421309130.0,33568360.0,,1272713.0,13024938.0,721157.0,5546057.0,1248738.0,5352712.0,16441810.0,521347119.0,4475213.0,787408789.0,1013325.0,418041374.0,1157965.0,654512.0,1094319.0,1401267.0,718752.0,1064765.0,929140.0,2319698.0,0.0,3362211767.0,3960441009.0,3.0,4028218205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simsmall,2024-04-14 05:12:43.851103,,bodytrack_simsmall_t4_snappy1,bodytrack,4,0.07,0.05,99.88,5.18,1.8226600985221677,snappy1,,,,20,,1,10,2,2,,6,62,,4,1953.369,5599.9,,,,,,,,,,,,,,,,135893128.0,,348427995.0,,,,,,,,,,,,,,,,3600.0,1200.0
0.169,520946798.0,16543697.0,2733025.0,32327675.0,3282284566.0,3304430008.0,,3929024772.0,,2000804418.0,0.0,0.0,4265.0,1493.25,570.0,0.0,0.0,0.0,138132.0,138134.0,1498.23,39583564.0,794921541.0,4930929.0,,12088996.0,424172016.0,34915553.0,,1382191.0,13279640.0,883840.0,5760021.0,1346705.0,5543364.0,16054421.0,522278428.0,4511325.0,777035629.0,1055907.0,426669646.0,1208046.0,695137.0,1214749.0,1491629.0,681045.0,871439.0,779641.0,1499888.0,0.0,3395464475.0,4085450494.0,4.0,4154732741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simsmall,2024-04-14 05:13:07.583312,,bodytrack_simsmall_t8_snappy1,bodytrack,8,0.07,0.07,99.87,5.18,2.189349112426035,snappy1,,,,20,,1,10,2,2,,6,62,,4,1953.369,5599.9,,,,,,,,,,,,,,,,140006376.0,,351503275.0,,,,,,,,,,,,,,,,3600.0,1200.0
0.1576,523898058.0,17518744.0,2846862.0,34590988.0,3410020135.0,3113324016.0,,3805992668.0,,2104826686.0,0.0,0.0,5193.0,1451.92,745.0,0.0,0.0,0.0,138090.0,138092.0,1457.38,38582974.0,769479024.0,4589911.0,,11808600.0,403818169.0,32406386.0,,1396503.0,12924975.0,822343.0,6189978.0,1235698.0,5426040.0,16290609.0,529508179.0,4442153.0,790887390.0,1090952.0,432296453.0,1215922.0,650172.0,1240177.0,1536280.0,841293.0,964082.0,719730.0,1339757.0,0.0,3429269987.0,3961779470.0,2.0,4036386790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simsmall,2024-04-14 05:13:31.382748,,bodytrack_simsmall_t16_snappy1,bodytrack,16,0.03,0.05,99.92,5.18,2.347715736040609,snappy1,,,,20,,1,10,2,2,,6,62,,4,1953.369,5599.9,,,,,,,,,,,,,,,,135481448.0,,376392673.0,,,,,,,,,,,,,,,,3600.0,1200.0
0.1548,532900544.0,15957091.0,2681820.0,33720478.0,3369678536.0,3181002452.0,,3619276989.0,,2089720813.0,0.0,0.0,6769.0,1383.22,1475.0,0.0,0.0,0.0,138241.0,138243.0,1389.34,38072380.0,770791757.0,4563249.0,,13116854.0,449395023.0,36988092.0,,1526890.0,14384180.0,839345.0,6036345.0,1542125.0,7129593.0,17965400.0,484432693.0,5207899.0,694582369.0,1104730.0,402788991.0,1252349.0,692533.0,1193216.0,1510438.0,696875.0,866083.0,681740.0,1232310.0,0.0,3470081381.0,3766592777.0,2.0,3840480146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simsmall,2024-04-14 05:13:54.953916,,bodytrack_simsmall_t32_snappy1,bodytrack,32,0.12,0.1,99.78,5.18,2.390180878552972,snappy1,,,,20,,1,10,2,2,,6,62,,4,1953.369,5599.9,,,,,,,,,,,,,,,,129841236.0,,374516130.0,,,,,,,,,,,,,,,,3600.0,1200.0
0.179,559603705.0,15475730.0,2392991.0,33898620.0,3485130871.0,3378386728.0,,3917331483.0,,2186170471.0,0.0,0.0,10004.0,1483.12,2851.0,0.0,0.0,0.0,138512.0,138514.0,1490.87,40848176.0,787017604.0,4842030.0,,14639142.0,476963188.0,40602452.0,,1810497.0,15079698.0,922372.0,6356988.0,2106166.0,6576283.0,19728483.0,503674244.0,5352173.0,690327138.0,1168184.0,426659520.0,1342658.0,756028.0,1167691.0,1380643.0,827097.0,888174.0,578414.0,1062522.0,0.0,3563516305.0,4041937633.0,6.0,4113051377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simsmall,2024-04-14 05:14:18.237201,,bodytrack_simsmall_t64_snappy1,bodytrack,64,0.07,0.07,99.87,5.19,2.0670391061452515,snappy1,,,,20,,1,10,2,2,,6,62,,4,1953.369,5599.9,,,,,,,,,,,,,,,,137442790.0,,373166686.0,,,,,,,,,,,,,,,,3600.0,1200.0
0.2098,539120746.0,20367052.0,3707318.0,40277263.0,3679807301.0,2882865254.0,,4048090548.0,,2391743220.0,0.0,0.0,16646.0,1517.12,5160.0,0.0,0.0,0.0,139018.0,139020.0,1527.62,39132394.0,774927614.0,4813845.0,,15583182.0,484343671.0,41612333.0,,1787105.0,16654186.0,960759.0,9679081.0,1653843.0,6276179.0,16948298.0,549361226.0,4750456.0,831491180.0,1092682.0,437134701.0,1162537.0,748237.0,1379677.0,1709085.0,834518.0,1101878.0,936023.0,1784133.0,0.0,3789088290.0,4123733744.0,2.0,4192793783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,simsmall,2024-04-14 05:14:41.895772,,bodytrack_simsmall_t128_snappy1,bodytrack,128,0.03,0.07,99.9,5.19,1.7635843660629171,snappy1,,,,20,,1,10,2,2,,6,62,,4,1953.369,5599.9,,,,,,,,,,,,,,,,143317274.0,,414497543.0,,,,,,,,,,,,,,,,3600.0,1200.0
12.395,4231299926.0,132198994.0,74578938.0,211301815.0,36657443380.0,23644906783.0,,33313408919.0,15501104425.0,25337720006.0,0.0,0.0,3175.0,13432.99,590.0,0.0,0.0,0.0,273397.0,273398.0,13437.39,254579711.0,7986397423.0,25797203.0,3314517.0,18810831.0,5138063525.0,170744431.0,11491234887.0,46908168.0,147590144.0,3028837.0,7160019.0,23472450.0,83776970.0,5503646462.0,4195961959.0,56636387.0,7956420244.0,1914001.0,5151714927.0,1932192.0,23215551942.0,19479898.0,47474163.0,1606374.0,3195270.0,10818776.0,22461186.0,0.0,37280656478.0,33906748713.0,0.0,33927509337.0,,,,,,,,,,987008662.0,2280.0,60611813.0,20036794.0,61852441.0,255174642.0,4259038.0,6886090.0,38831620.0,40245576.0,42537197.0,10793718.0,7949613.0,60087851.0,0.0,225946741.0,48732939.0,146647826.0,7764966.0,212536296.0,9883192.0,1346734.0,8132512.0,419926.0,9422060.0,437516.0,220935065.0,167934745.0,53052067.0,209665239.0,162082237.0,36071191.0,11030034.0,1702784.0,84471423.0,24893227.0,107061941.0,65641279.0,146553296.0,213025665.0,224760006.0,5150233.0,14013711.0,18473974.0,386863585.0,3867297.0,36333192.0,39442473.0,811498930.0,214557349.0,119573036.0,61015608.0,215499888.0,22032667.0,38088534.0,37576423.0,1376.0,36361.0,557142.0,21420.0,585875.0,20741.0,4472346.0,34942388.0,3256867.0,39512584.0,353840.0,71710970.0,212426301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7974849946.0,5211182626.0,63700628.0,117009497.0,simlarge,2024-04-14 02:39:59.691442,,canneal_simlarge_t1_crackle1,canneal,1,0.02,0.04,99.87,10.07,1.0,crackle1,,,,16,,2,4,2,2,,6,44,,2,2527.191,5054.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.963,4234034392.0,133900817.0,67697792.0,201815770.0,34784869360.0,23717983434.0,,31576978472.0,13746935713.0,23360719327.0,0.0,0.0,3417.0,12717.05,617.0,0.0,0.0,0.0,241513.0,241513.0,12721.62,243995627.0,8031990269.0,22189817.0,5054696.0,17161901.0,5150919400.0,170742206.0,11565891441.0,43755167.0,143404701.0,2602951.0,6578935.0,19808338.0,77959343.0,5515357045.0,4173373117.0,53606717.0,7834624702.0,1775889.0,5017071069.0,2180210.0,22813652284.0,7611011.0,42833790.0,371380.0,3106956.0,4828171.0,19512793.0,0.0,35257067879.0,32094608221.0,0.0,32117637015.0,,,,,,,,,,939227738.0,1551.0,59408232.0,17980676.0,59082597.0,249645641.0,4774425.0,7160665.0,35591904.0,35549285.0,42338633.0,9236883.0,6756329.0,57875269.0,0.0,220638547.0,40483158.0,146712577.0,6713097.0,208853919.0,15892214.0,892603.0,6163200.0,279784.0,7321921.0,429836.0,216048029.0,138871675.0,77959297.0,206258850.0,158995481.0,36155892.0,10394014.0,1541126.0,97501954.0,22844223.0,120371543.0,62510773.0,147180264.0,209806257.0,218628648.0,4605810.0,13463156.0,18027514.0,393031074.0,3654816.0,34633064.0,37970590.0,797111550.0,207923393.0,135597329.0,57087188.0,210277667.0,22070059.0,37698607.0,36701407.0,1203.0,49520.0,451573.0,17536.0,497313.0,23689.0,4316558.0,33462548.0,3200456.0,39100092.0,364869.0,69976514.0,206513285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8020656850.0,5256918056.0,59654287.0,84551325.0,simlarge,2024-04-14 02:41:25.904118,,canneal_simlarge_t2_crackle1,canneal,2,0.04,0.04,99.83,10.07,1.2441031817725583,crackle1,,,,16,,2,4,2,2,,6,44,,2,2527.191,5054.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.8458,4173506720.0,132773264.0,67626655.0,201107262.0,34402190183.0,23665789849.0,,31298808121.0,13912161050.0,23145926073.0,0.0,0.0,3660.0,12615.72,594.0,0.0,0.0,0.0,235660.0,235660.0,12620.41,242582637.0,8026640216.0,22269351.0,4895192.0,17747033.0,5056473451.0,157772007.0,11510393500.0,43808560.0,143946712.0,2730886.0,8135084.0,17884388.0,74000369.0,5487919141.0,4160370907.0,52968656.0,7781836046.0,1754170.0,5059824528.0,2192341.0,23040145402.0,5017277.0,42036810.0,212160.0,2277214.0,4853746.0,18588909.0,0.0,34932413607.0,31815685803.0,0.0,31861479875.0,,,,,,,,,,933828672.0,136.0,57178170.0,15412021.0,53173013.0,242916999.0,3859738.0,7093553.0,41239129.0,40040045.0,41185371.0,9122096.0,7246620.0,56270165.0,0.0,216496798.0,41659588.0,146099651.0,6218539.0,209129270.0,14315971.0,803814.0,6455335.0,244332.0,8214261.0,434854.0,215782178.0,142066063.0,72835107.0,205624528.0,159409716.0,35043372.0,10167723.0,1529434.0,91881205.0,26551177.0,119871422.0,63042623.0,144169501.0,208024732.0,222789993.0,5161207.0,15936889.0,21002694.0,394006949.0,3878918.0,32663506.0,36515325.0,780080367.0,205659128.0,123341430.0,56454044.0,208551995.0,21156430.0,38906361.0,36284704.0,1492.0,38363.0,586854.0,18355.0,621821.0,20125.0,4117182.0,32411851.0,3386847.0,36399294.0,314585.0,69593518.0,201381990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7972435946.0,5191232771.0,60767328.0,73553328.0,simlarge,2024-04-14 02:42:40.102950,,canneal_simlarge_t4_crackle1,canneal,4,0.02,0.04,99.9,10.07,1.4012299622419675,crackle1,,,,16,,2,4,2,2,,6,44,,2,2527.191,5054.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.387,4224291433.0,133904263.0,68236486.0,200202948.0,34503177995.0,23585485091.0,,31808299510.0,13407307232.0,23211309448.0,0.0,0.0,4231.0,12813.26,619.0,0.0,0.0,0.0,209353.0,209354.0,12818.49,242723212.0,7951040752.0,18133660.0,6312635.0,16641573.0,5162523331.0,164989200.0,11606861131.0,43271606.0,144359149.0,2233893.0,8008166.0,17697272.0,76836712.0,5505349362.0,4176185088.0,53530699.0,7853398961.0,1753631.0,5080445903.0,2147230.0,23006130248.0,5033327.0,42368768.0,75958.0,2486517.0,4487542.0,18395926.0,0.0,34980758456.0,32334206615.0,0.0,32358767408.0,,,,,,,,,,1087630613.0,252.0,56235753.0,17529804.0,57337976.0,245397904.0,5967358.0,9396598.0,33372862.0,31952408.0,40474463.0,9692181.0,6597882.0,55170085.0,0.0,213364810.0,38601587.0,145457320.0,6414328.0,206876282.0,15263830.0,1154806.0,7568816.0,350501.0,9117002.0,408099.0,219340584.0,138764247.0,80968250.0,207832959.0,160267667.0,35095047.0,9748783.0,1916692.0,99799854.0,23550523.0,124961906.0,61406887.0,147171015.0,209247662.0,223023504.0,4758568.0,14482815.0,18645128.0,389621730.0,3880723.0,35340689.0,38979181.0,798347521.0,205300793.0,131550816.0,55982091.0,208510761.0,23206087.0,39022376.0,35910574.0,1607.0,40408.0,1162616.0,18151.0,1232510.0,13483.0,4527143.0,31790404.0,3451968.0,36706426.0,217386.0,69201469.0,203354903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7958098704.0,5210368938.0,57789319.0,83402282.0,simlarge,2024-04-14 02:43:48.249580,,canneal_simlarge_t8_crackle1,canneal,8,0.04,0.02,99.9,10.06,1.4778824371050434,crackle1,,,,16,,2,4,2,2,,6,44,,2,2527.191,5054.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.199000000000002,4202189053.0,133733968.0,66979305.0,200983644.0,37441413688.0,23648899475.0,,34671058891.0,14006010354.0,26330644355.0,0.0,0.0,5693.0,14022.41,639.0,0.0,0.0,0.0,204157.0,204157.0,14029.0,244319645.0,7985085913.0,14390725.0,7566198.0,18105076.0,5069544447.0,152776628.0,11738026935.0,43556597.0,146232034.0,2526374.0,8082174.0,17925717.0,75903433.0,5421556355.0,4094643209.0,55681148.0,7737775770.0,1783572.0,5004624699.0,2232676.0,22872165948.0,5571637.0,44235525.0,262872.0,2618791.0,5017820.0,17788491.0,0.0,38165183960.0,35382492245.0,0.0,35408517606.0,,,,,,,,,,1479348182.0,0.0,56461122.0,18386403.0,55421976.0,244272385.0,6434394.0,10097663.0,31759762.0,30503395.0,40169078.0,8854865.0,7942433.0,58454779.0,0.0,220179239.0,41625285.0,145831615.0,6043633.0,210254012.0,16044059.0,1271837.0,7757537.0,227092.0,8497375.0,497038.0,221155667.0,142629479.0,77808277.0,207393879.0,159674480.0,34629658.0,10790318.0,1572362.0,94098866.0,27611695.0,118258449.0,64480069.0,145981687.0,211177248.0,220439360.0,5021870.0,15218593.0,20416456.0,393591003.0,3652291.0,33109832.0,37390579.0,797516754.0,208145770.0,128732797.0,56633166.0,212953565.0,24705384.0,39111277.0,35292989.0,2727.0,76057.0,2486190.0,58630.0,2555299.0,20714.0,5145969.0,30561951.0,3839791.0,35737903.0,334042.0,68298960.0,206471904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7971474466.0,5202589716.0,53691971.0,121160634.0,simlarge,2024-04-14 02:44:53.880921,,canneal_simlarge_t16_crackle1,canneal,16,0.04,0.06,99.81,10.08,1.5117697280156113,crackle1,,,,16,,2,4,2,2,,6,44,,2,2527.191,5054.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.5066,4309197603.0,139074127.0,69392398.0,206012981.0,38096845976.0,23896402434.0,,35163594922.0,14684423187.0,26823050866.0,0.0,0.0,10132.0,14245.96,2485.0,0.0,0.0,0.0,222542.0,222542.0,14255.89,248596394.0,7921808361.0,13390653.0,9682681.0,19558021.0,5029886160.0,160270719.0,11628390410.0,44206583.0,144149845.0,3138649.0,7872729.0,21303252.0,81369616.0,5240265902.0,3970766251.0,55569249.0,7670018622.0,1661210.0,4908464658.0,1797118.0,22365247021.0,9869683.0,43773187.0,275980.0,2691632.0,5595689.0,19235345.0,0.0,38762149491.0,35929683201.0,0.0,35958137174.0,,,,,,,,,,1495775078.0,46.0,58331879.0,18715672.0,57824764.0,249580146.0,10119520.0,13863117.0,29094819.0,26906694.0,42300974.0,8375560.0,6078542.0,56745036.0,0.0,218213000.0,40574064.0,146567320.0,6161552.0,210400609.0,15756112.0,945283.0,6645977.0,167017.0,8479493.0,592814.0,225590303.0,143959021.0,79003841.0,208302337.0,162128541.0,34855437.0,10635071.0,1711879.0,99168319.0,26522186.0,126607002.0,65510552.0,150339093.0,215565571.0,228638341.0,5449165.0,17912319.0,23931058.0,412630441.0,4172579.0,32066682.0,35738031.0,818263149.0,211515695.0,142101765.0,58702238.0,219262796.0,25259009.0,39787892.0,35644286.0,2394.0,88932.0,2184856.0,53316.0,2337642.0,23653.0,4999673.0,32587142.0,3841707.0,37264770.0,440194.0,72697186.0,211007921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8077410458.0,5309456435.0,53042809.0,115387327.0,simlarge,2024-04-14 02:45:59.020414,,canneal_simlarge_t32_crackle1,canneal,32,0.04,0.04,99.87,10.1,1.4571038957985565,crackle1,,,,16,,2,4,2,2,,6,44,,2,2527.191,5054.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
